Step,AgentID,Steps to fire up
6,"(49, 72)",-1
6,"(49, 73)",-1
6,"(49, 75)",-1
6,"(49, 77)",-1
6,"(49, 80)",-1
6,"(49, 84)",-1
6,"(49, 85)",-1
6,"(49, 87)",-1
6,"(49, 92)",-1
6,"(49, 94)",-1
6,"(49, 99)",-1
6,"(50, 5)",-1
6,"(50, 8)",-1
6,"(50, 9)",-1
6,"(50, 11)",-1
6,"(50, 12)",-1
6,"(50, 14)",-1
6,"(50, 15)",-1
6,"(50, 17)",-1
6,"(50, 20)",-1
6,"(50, 25)",-1
6,"(50, 26)",-1
6,"(50, 28)",-1
6,"(50, 29)",-1
6,"(50, 30)",-1
6,"(50, 31)",-1
6,"(50, 32)",-1
6,"(50, 33)",-1
6,"(50, 37)",-1
6,"(50, 39)",-1
6,"(50, 44)",-1
6,"(50, 48)",-1
6,"(50, 50)",-1
6,"(50, 52)",-1
6,"(50, 55)",-1
6,"(50, 58)",-1
6,"(50, 59)",-1
6,"(50, 61)",-1
6,"(50, 63)",-1
6,"(50, 64)",-1
6,"(50, 67)",-1
6,"(50, 68)",-1
6,"(50, 70)",-1
6,"(50, 74)",-1
6,"(50, 77)",-1
6,"(50, 78)",-1
6,"(50, 83)",-1
6,"(50, 86)",-1
6,"(50, 87)",-1
6,"(50, 89)",-1
6,"(50, 93)",-1
6,"(50, 97)",-1
6,"(50, 99)",-1
6,"(51, 2)",-1
6,"(51, 3)",-1
6,"(51, 6)",-1
6,"(51, 7)",-1
6,"(51, 8)",-1
6,"(51, 11)",-1
6,"(51, 12)",-1
6,"(51, 20)",-1
6,"(51, 21)",-1
6,"(51, 22)",-1
6,"(51, 24)",-1
6,"(51, 25)",-1
6,"(51, 27)",-1
6,"(51, 30)",-1
6,"(51, 32)",-1
6,"(51, 33)",-1
6,"(51, 34)",-1
6,"(51, 37)",-1
6,"(51, 38)",-1
6,"(51, 39)",-1
6,"(51, 40)",-1
6,"(51, 44)",-1
6,"(51, 45)",-1
6,"(51, 48)",-1
6,"(51, 52)",-1
6,"(51, 53)",-1
6,"(51, 57)",-1
6,"(51, 61)",-1
6,"(51, 64)",-1
6,"(51, 69)",-1
6,"(51, 72)",-1
6,"(51, 74)",-1
6,"(51, 75)",-1
6,"(51, 76)",-1
6,"(51, 77)",-1
6,"(51, 81)",-1
6,"(51, 82)",-1
6,"(51, 88)",-1
6,"(51, 89)",-1
6,"(51, 90)",-1
6,"(51, 91)",-1
6,"(51, 96)",-1
6,"(51, 99)",-1
6,"(52, 1)",-1
6,"(52, 2)",-1
6,"(52, 7)",-1
6,"(52, 8)",-1
6,"(52, 10)",-1
6,"(52, 11)",-1
6,"(52, 12)",-1
6,"(52, 14)",-1
6,"(52, 16)",-1
6,"(52, 23)",-1
6,"(52, 24)",-1
6,"(52, 25)",-1
6,"(52, 26)",-1
6,"(52, 28)",-1
6,"(52, 29)",-1
6,"(52, 31)",-1
6,"(52, 32)",-1
6,"(52, 33)",-1
6,"(52, 37)",-1
6,"(52, 38)",-1
6,"(52, 41)",-1
6,"(52, 43)",-1
6,"(52, 44)",-1
6,"(52, 45)",-1
6,"(52, 48)",-1
6,"(52, 53)",-1
6,"(52, 59)",-1
6,"(52, 61)",-1
6,"(52, 66)",-1
6,"(52, 67)",-1
6,"(52, 70)",-1
6,"(52, 71)",-1
6,"(52, 72)",-1
6,"(52, 74)",-1
6,"(52, 77)",-1
6,"(52, 82)",-1
6,"(52, 85)",-1
6,"(52, 87)",-1
6,"(52, 88)",-1
6,"(52, 90)",-1
6,"(52, 92)",-1
6,"(52, 94)",-1
6,"(52, 95)",-1
6,"(52, 96)",-1
6,"(52, 97)",-1
6,"(52, 99)",-1
6,"(53, 0)",-1
6,"(53, 1)",-1
6,"(53, 3)",-1
6,"(53, 5)",-1
6,"(53, 9)",-1
6,"(53, 10)",-1
6,"(53, 12)",-1
6,"(53, 13)",-1
6,"(53, 14)",-1
6,"(53, 15)",-1
6,"(53, 17)",-1
6,"(53, 18)",-1
6,"(53, 20)",-1
6,"(53, 21)",-1
6,"(53, 28)",-1
6,"(53, 34)",-1
6,"(53, 38)",-1
6,"(53, 42)",-1
6,"(53, 44)",-1
6,"(53, 48)",-1
6,"(53, 49)",-1
6,"(53, 50)",-1
6,"(53, 51)",-1
6,"(53, 52)",-1
6,"(53, 54)",-1
6,"(53, 55)",-1
6,"(53, 59)",-1
6,"(53, 60)",-1
6,"(53, 62)",-1
6,"(53, 64)",-1
6,"(53, 66)",-1
6,"(53, 69)",-1
6,"(53, 70)",-1
6,"(53, 73)",-1
6,"(53, 74)",-1
6,"(53, 76)",-1
6,"(53, 77)",-1
6,"(53, 80)",-1
6,"(53, 84)",-1
6,"(53, 85)",-1
6,"(53, 88)",-1
6,"(53, 89)",-1
6,"(53, 90)",-1
6,"(53, 92)",-1
6,"(53, 96)",-1
6,"(53, 97)",-1
6,"(53, 99)",-1
6,"(54, 0)",-1
6,"(54, 3)",-1
6,"(54, 11)",-1
6,"(54, 15)",-1
6,"(54, 17)",-1
6,"(54, 18)",-1
6,"(54, 20)",-1
6,"(54, 26)",-1
6,"(54, 28)",-1
6,"(54, 29)",-1
6,"(54, 30)",-1
6,"(54, 32)",-1
6,"(54, 35)",-1
6,"(54, 40)",-1
6,"(54, 41)",-1
6,"(54, 43)",-1
6,"(54, 47)",-1
6,"(54, 50)",-1
6,"(54, 54)",-1
6,"(54, 55)",-1
6,"(54, 56)",-1
6,"(54, 57)",-1
6,"(54, 60)",-1
6,"(54, 63)",-1
6,"(54, 65)",-1
6,"(54, 66)",-1
6,"(54, 67)",-1
6,"(54, 68)",-1
6,"(54, 69)",-1
6,"(54, 73)",-1
6,"(54, 78)",-1
6,"(54, 79)",-1
6,"(54, 82)",-1
6,"(54, 90)",-1
6,"(54, 91)",-1
6,"(54, 92)",-1
6,"(54, 94)",-1
6,"(54, 98)",-1
6,"(54, 99)",-1
6,"(55, 0)",-1
6,"(55, 1)",-1
6,"(55, 2)",-1
6,"(55, 4)",-1
6,"(55, 7)",-1
6,"(55, 8)",-1
6,"(55, 10)",-1
6,"(55, 13)",-1
6,"(55, 14)",-1
6,"(55, 15)",-1
6,"(55, 19)",-1
6,"(55, 20)",-1
6,"(55, 23)",-1
6,"(55, 27)",-1
6,"(55, 30)",-1
6,"(55, 33)",-1
6,"(55, 37)",-1
6,"(55, 39)",-1
6,"(55, 42)",-1
6,"(55, 43)",-1
6,"(55, 44)",-1
6,"(55, 45)",-1
6,"(55, 48)",-1
6,"(55, 50)",-1
6,"(55, 51)",-1
6,"(55, 55)",-1
6,"(55, 58)",-1
6,"(55, 60)",-1
6,"(55, 65)",-1
6,"(55, 67)",-1
6,"(55, 73)",-1
6,"(55, 74)",-1
6,"(55, 76)",-1
6,"(55, 77)",-1
6,"(55, 78)",-1
6,"(55, 79)",-1
6,"(55, 80)",-1
6,"(55, 81)",-1
6,"(55, 82)",-1
6,"(55, 87)",-1
6,"(55, 88)",-1
6,"(55, 91)",-1
6,"(55, 93)",-1
6,"(55, 94)",-1
6,"(55, 95)",-1
6,"(55, 98)",-1
6,"(55, 99)",-1
6,"(56, 4)",-1
6,"(56, 5)",-1
6,"(56, 7)",-1
6,"(56, 8)",-1
6,"(56, 11)",-1
6,"(56, 12)",-1
6,"(56, 13)",-1
6,"(56, 14)",-1
6,"(56, 17)",-1
6,"(56, 20)",-1
6,"(56, 22)",-1
6,"(56, 24)",-1
6,"(56, 26)",-1
6,"(56, 28)",-1
6,"(56, 29)",-1
6,"(56, 30)",-1
6,"(56, 33)",-1
6,"(56, 34)",-1
6,"(56, 36)",-1
6,"(56, 37)",-1
6,"(56, 41)",-1
6,"(56, 42)",-1
6,"(56, 44)",-1
6,"(56, 45)",-1
6,"(56, 50)",-1
6,"(56, 53)",-1
6,"(56, 56)",-1
6,"(56, 59)",-1
6,"(56, 63)",-1
6,"(56, 66)",-1
6,"(56, 70)",-1
6,"(56, 72)",-1
6,"(56, 74)",-1
6,"(56, 79)",-1
6,"(56, 80)",-1
6,"(56, 82)",-1
6,"(56, 85)",-1
6,"(56, 86)",-1
6,"(56, 88)",-1
6,"(56, 90)",-1
6,"(56, 92)",-1
6,"(56, 93)",-1
6,"(56, 95)",-1
6,"(56, 97)",-1
6,"(56, 98)",-1
6,"(56, 99)",-1
6,"(57, 1)",-1
6,"(57, 2)",-1
6,"(57, 3)",-1
6,"(57, 7)",-1
6,"(57, 8)",-1
6,"(57, 14)",-1
6,"(57, 15)",-1
6,"(57, 17)",-1
6,"(57, 18)",-1
6,"(57, 21)",-1
6,"(57, 25)",-1
6,"(57, 26)",-1
6,"(57, 27)",-1
6,"(57, 29)",-1
6,"(57, 32)",-1
6,"(57, 34)",-1
6,"(57, 35)",-1
6,"(57, 36)",-1
6,"(57, 38)",-1
6,"(57, 39)",-1
6,"(57, 40)",-1
6,"(57, 41)",-1
6,"(57, 42)",-1
6,"(57, 43)",-1
6,"(57, 46)",-1
6,"(57, 47)",-1
6,"(57, 50)",-1
6,"(57, 51)",-1
6,"(57, 52)",-1
6,"(57, 54)",-1
6,"(57, 59)",-1
6,"(57, 61)",-1
6,"(57, 63)",-1
6,"(57, 66)",-1
6,"(57, 67)",-1
6,"(57, 68)",-1
6,"(57, 69)",-1
6,"(57, 71)",-1
6,"(57, 73)",-1
6,"(57, 75)",-1
6,"(57, 77)",-1
6,"(57, 79)",-1
6,"(57, 80)",-1
6,"(57, 81)",-1
6,"(57, 82)",-1
6,"(57, 83)",-1
6,"(57, 84)",-1
6,"(57, 86)",-1
6,"(57, 88)",-1
6,"(57, 89)",-1
6,"(57, 90)",-1
6,"(57, 91)",-1
6,"(57, 92)",-1
6,"(57, 95)",-1
6,"(57, 99)",-1
6,"(58, 1)",-1
6,"(58, 4)",-1
6,"(58, 5)",-1
6,"(58, 7)",-1
6,"(58, 10)",-1
6,"(58, 11)",-1
6,"(58, 12)",-1
6,"(58, 14)",-1
6,"(58, 16)",-1
6,"(58, 20)",-1
6,"(58, 22)",-1
6,"(58, 23)",-1
6,"(58, 24)",-1
6,"(58, 25)",-1
6,"(58, 26)",-1
6,"(58, 31)",-1
6,"(58, 32)",-1
6,"(58, 33)",-1
6,"(58, 38)",-1
6,"(58, 41)",-1
6,"(58, 43)",-1
6,"(58, 44)",-1
6,"(58, 45)",-1
6,"(58, 46)",-1
6,"(58, 47)",-1
6,"(58, 51)",-1
6,"(58, 54)",-1
6,"(58, 61)",-1
6,"(58, 63)",-1
6,"(58, 64)",-1
6,"(58, 65)",-1
6,"(58, 68)",-1
6,"(58, 74)",-1
6,"(58, 78)",-1
6,"(58, 88)",-1
6,"(58, 95)",-1
6,"(58, 97)",-1
6,"(59, 0)",-1
6,"(59, 2)",-1
6,"(59, 10)",-1
6,"(59, 11)",-1
6,"(59, 13)",-1
6,"(59, 15)",-1
6,"(59, 17)",-1
6,"(59, 21)",-1
6,"(59, 24)",-1
6,"(59, 30)",-1
6,"(59, 31)",-1
6,"(59, 32)",-1
6,"(59, 33)",-1
6,"(59, 35)",-1
6,"(59, 36)",-1
6,"(59, 37)",-1
6,"(59, 39)",-1
6,"(59, 40)",-1
6,"(59, 42)",-1
6,"(59, 44)",-1
6,"(59, 45)",-1
6,"(59, 47)",-1
6,"(59, 49)",-1
6,"(59, 55)",-1
6,"(59, 57)",-1
6,"(59, 58)",-1
6,"(59, 59)",-1
6,"(59, 63)",-1
6,"(59, 68)",-1
6,"(59, 71)",-1
6,"(59, 76)",-1
6,"(59, 77)",-1
6,"(59, 78)",-1
6,"(59, 79)",-1
6,"(59, 80)",-1
6,"(59, 81)",-1
6,"(59, 82)",-1
6,"(59, 83)",-1
6,"(59, 84)",-1
6,"(59, 86)",-1
6,"(59, 88)",-1
6,"(59, 90)",-1
6,"(59, 92)",-1
6,"(59, 94)",-1
6,"(59, 95)",-1
6,"(59, 96)",-1
6,"(59, 99)",-1
6,"(60, 0)",-1
6,"(60, 2)",-1
6,"(60, 4)",-1
6,"(60, 5)",-1
6,"(60, 6)",-1
6,"(60, 7)",-1
6,"(60, 8)",-1
6,"(60, 9)",-1
6,"(60, 11)",-1
6,"(60, 12)",-1
6,"(60, 15)",-1
6,"(60, 16)",-1
6,"(60, 18)",-1
6,"(60, 19)",-1
6,"(60, 20)",-1
6,"(60, 28)",-1
6,"(60, 29)",-1
6,"(60, 31)",-1
6,"(60, 32)",-1
6,"(60, 33)",-1
6,"(60, 34)",-1
6,"(60, 37)",-1
6,"(60, 38)",-1
6,"(60, 39)",-1
6,"(60, 40)",-1
6,"(60, 41)",-1
6,"(60, 42)",-1
6,"(60, 43)",-1
6,"(60, 44)",-1
6,"(60, 48)",-1
6,"(60, 50)",-1
6,"(60, 51)",-1
6,"(60, 53)",-1
6,"(60, 54)",-1
6,"(60, 57)",-1
6,"(60, 58)",-1
6,"(60, 59)",-1
6,"(60, 60)",-1
6,"(60, 64)",-1
6,"(60, 65)",-1
6,"(60, 66)",-1
6,"(60, 67)",-1
6,"(60, 69)",-1
6,"(60, 71)",-1
6,"(60, 72)",-1
6,"(60, 83)",-1
6,"(60, 86)",-1
6,"(60, 88)",-1
6,"(60, 89)",-1
6,"(60, 90)",-1
6,"(60, 93)",-1
6,"(60, 99)",-1
6,"(61, 0)",-1
6,"(61, 3)",-1
6,"(61, 6)",-1
6,"(61, 7)",-1
6,"(61, 8)",-1
6,"(61, 10)",-1
6,"(61, 11)",-1
6,"(61, 12)",-1
6,"(61, 19)",-1
6,"(61, 20)",-1
6,"(61, 22)",-1
6,"(61, 24)",-1
6,"(61, 26)",-1
6,"(61, 27)",-1
6,"(61, 29)",-1
6,"(61, 30)",-1
6,"(61, 33)",-1
6,"(61, 36)",-1
6,"(61, 38)",-1
6,"(61, 43)",-1
6,"(61, 44)",-1
6,"(61, 45)",-1
6,"(61, 50)",-1
6,"(61, 51)",-1
6,"(61, 54)",-1
6,"(61, 59)",-1
6,"(61, 60)",-1
6,"(61, 61)",-1
6,"(61, 66)",-1
6,"(61, 69)",-1
6,"(61, 71)",-1
6,"(61, 72)",-1
6,"(61, 73)",-1
6,"(61, 80)",-1
6,"(61, 81)",-1
6,"(61, 83)",-1
6,"(61, 92)",-1
6,"(61, 95)",-1
6,"(62, 0)",-1
6,"(62, 3)",-1
6,"(62, 5)",-1
6,"(62, 10)",-1
6,"(62, 11)",-1
6,"(62, 12)",-1
6,"(62, 16)",-1
6,"(62, 26)",-1
6,"(62, 28)",-1
6,"(62, 30)",-1
6,"(62, 31)",-1
6,"(62, 33)",-1
6,"(62, 35)",-1
6,"(62, 40)",-1
6,"(62, 42)",-1
6,"(62, 44)",-1
6,"(62, 45)",-1
6,"(62, 46)",-1
6,"(62, 47)",-1
6,"(62, 52)",-1
6,"(62, 53)",-1
6,"(62, 54)",-1
6,"(62, 55)",-1
6,"(62, 56)",-1
6,"(62, 58)",-1
6,"(62, 59)",-1
6,"(62, 60)",-1
6,"(62, 68)",-1
6,"(62, 74)",-1
6,"(62, 75)",-1
6,"(62, 78)",-1
6,"(62, 79)",-1
6,"(62, 80)",-1
6,"(62, 81)",-1
6,"(62, 88)",-1
6,"(62, 90)",-1
6,"(62, 91)",-1
6,"(62, 93)",-1
6,"(62, 94)",-1
6,"(62, 95)",-1
6,"(62, 97)",-1
6,"(62, 99)",-1
6,"(63, 1)",-1
6,"(63, 10)",-1
6,"(63, 13)",-1
6,"(63, 14)",-1
6,"(63, 20)",-1
6,"(63, 25)",-1
6,"(63, 27)",-1
6,"(63, 29)",-1
6,"(63, 30)",-1
6,"(63, 32)",-1
6,"(63, 33)",-1
6,"(63, 37)",-1
6,"(63, 42)",-1
6,"(63, 44)",-1
6,"(63, 46)",-1
6,"(63, 49)",-1
6,"(63, 50)",-1
6,"(63, 52)",-1
6,"(63, 54)",-1
6,"(63, 55)",-1
6,"(63, 57)",-1
6,"(63, 58)",-1
6,"(63, 62)",-1
6,"(63, 64)",-1
6,"(63, 68)",-1
6,"(63, 69)",-1
6,"(63, 71)",-1
6,"(63, 77)",-1
6,"(63, 78)",-1
6,"(63, 79)",-1
6,"(63, 82)",-1
6,"(63, 83)",-1
6,"(63, 84)",-1
6,"(63, 85)",-1
6,"(63, 87)",-1
6,"(63, 88)",-1
6,"(63, 90)",-1
6,"(63, 92)",-1
6,"(63, 94)",-1
6,"(63, 95)",-1
6,"(64, 1)",-1
6,"(64, 4)",-1
6,"(64, 6)",-1
6,"(64, 7)",-1
6,"(64, 8)",-1
6,"(64, 11)",-1
6,"(64, 13)",-1
6,"(64, 14)",-1
6,"(64, 19)",-1
6,"(64, 20)",-1
6,"(64, 21)",-1
6,"(64, 27)",-1
6,"(64, 28)",-1
6,"(64, 29)",-1
6,"(64, 34)",-1
6,"(64, 36)",-1
6,"(64, 37)",-1
6,"(64, 39)",-1
6,"(64, 44)",-1
6,"(64, 46)",-1
6,"(64, 52)",-1
6,"(64, 53)",-1
6,"(64, 54)",-1
6,"(64, 59)",-1
6,"(64, 61)",-1
6,"(64, 62)",-1
6,"(64, 66)",-1
6,"(64, 67)",-1
6,"(64, 71)",-1
6,"(64, 73)",-1
6,"(64, 76)",-1
6,"(64, 78)",-1
6,"(64, 80)",-1
6,"(64, 85)",-1
6,"(64, 86)",-1
6,"(64, 87)",-1
6,"(64, 88)",-1
6,"(64, 91)",-1
6,"(64, 92)",-1
6,"(64, 93)",-1
6,"(64, 94)",-1
6,"(64, 96)",-1
6,"(64, 98)",-1
6,"(64, 99)",-1
6,"(65, 3)",-1
6,"(65, 8)",-1
6,"(65, 10)",-1
6,"(65, 12)",-1
6,"(65, 14)",-1
6,"(65, 16)",-1
6,"(65, 17)",-1
6,"(65, 19)",-1
6,"(65, 20)",-1
6,"(65, 21)",-1
6,"(65, 25)",-1
6,"(65, 27)",-1
6,"(65, 31)",-1
6,"(65, 33)",-1
6,"(65, 36)",-1
6,"(65, 38)",-1
6,"(65, 40)",-1
6,"(65, 42)",-1
6,"(65, 43)",-1
6,"(65, 47)",-1
6,"(65, 49)",-1
6,"(65, 54)",-1
6,"(65, 55)",-1
6,"(65, 56)",-1
6,"(65, 57)",-1
6,"(65, 58)",-1
6,"(65, 61)",-1
6,"(65, 62)",-1
6,"(65, 63)",-1
6,"(65, 64)",-1
6,"(65, 68)",-1
6,"(65, 69)",-1
6,"(65, 72)",-1
6,"(65, 74)",-1
6,"(65, 78)",-1
6,"(65, 79)",-1
6,"(65, 80)",-1
6,"(65, 82)",-1
6,"(65, 84)",-1
6,"(65, 86)",-1
6,"(65, 87)",-1
6,"(65, 89)",-1
6,"(65, 90)",-1
6,"(66, 1)",-1
6,"(66, 4)",-1
6,"(66, 5)",-1
6,"(66, 6)",-1
6,"(66, 9)",-1
6,"(66, 11)",-1
6,"(66, 12)",-1
6,"(66, 15)",-1
6,"(66, 17)",-1
6,"(66, 19)",-1
6,"(66, 23)",-1
6,"(66, 24)",-1
6,"(66, 25)",-1
6,"(66, 28)",-1
6,"(66, 30)",-1
6,"(66, 35)",-1
6,"(66, 39)",-1
6,"(66, 40)",-1
6,"(66, 47)",-1
6,"(66, 48)",-1
6,"(66, 49)",-1
6,"(66, 52)",-1
6,"(66, 56)",-1
6,"(66, 58)",-1
6,"(66, 59)",-1
6,"(66, 62)",-1
6,"(66, 68)",-1
6,"(66, 69)",-1
6,"(66, 70)",-1
6,"(66, 71)",-1
6,"(66, 74)",-1
6,"(66, 75)",-1
6,"(66, 80)",-1
6,"(66, 81)",-1
6,"(66, 82)",-1
6,"(66, 83)",-1
6,"(66, 84)",-1
6,"(66, 86)",-1
6,"(66, 87)",-1
6,"(66, 94)",-1
6,"(66, 95)",-1
6,"(66, 98)",-1
6,"(66, 99)",-1
6,"(67, 0)",-1
6,"(67, 1)",-1
6,"(67, 3)",-1
6,"(67, 4)",-1
6,"(67, 9)",-1
6,"(67, 13)",-1
6,"(67, 15)",-1
6,"(67, 17)",-1
6,"(67, 19)",-1
6,"(67, 24)",-1
6,"(67, 25)",-1
6,"(67, 26)",-1
6,"(67, 28)",-1
6,"(67, 31)",-1
6,"(67, 32)",-1
6,"(67, 36)",-1
6,"(67, 37)",-1
6,"(67, 39)",-1
6,"(67, 41)",-1
6,"(67, 42)",-1
6,"(67, 43)",-1
6,"(67, 45)",-1
6,"(67, 46)",-1
6,"(67, 47)",-1
6,"(67, 50)",-1
6,"(67, 52)",-1
6,"(67, 53)",-1
6,"(67, 54)",-1
6,"(67, 57)",-1
6,"(67, 60)",-1
6,"(67, 61)",-1
6,"(67, 63)",-1
6,"(67, 66)",-1
6,"(67, 70)",-1
6,"(67, 72)",-1
6,"(67, 73)",-1
6,"(67, 77)",-1
6,"(67, 78)",-1
6,"(67, 82)",-1
6,"(67, 83)",-1
6,"(67, 84)",-1
6,"(67, 85)",-1
6,"(67, 87)",-1
6,"(67, 88)",-1
6,"(67, 89)",-1
6,"(67, 90)",-1
6,"(67, 96)",-1
6,"(67, 98)",-1
6,"(67, 99)",-1
6,"(68, 0)",-1
6,"(68, 5)",-1
6,"(68, 13)",-1
6,"(68, 16)",-1
6,"(68, 19)",-1
6,"(68, 20)",-1
6,"(68, 24)",-1
6,"(68, 28)",-1
6,"(68, 30)",-1
6,"(68, 32)",-1
6,"(68, 33)",-1
6,"(68, 37)",-1
6,"(68, 38)",-1
6,"(68, 41)",-1
6,"(68, 45)",-1
6,"(68, 48)",-1
6,"(68, 49)",-1
6,"(68, 50)",-1
6,"(68, 54)",-1
6,"(68, 55)",-1
6,"(68, 58)",-1
6,"(68, 59)",-1
6,"(68, 60)",-1
6,"(68, 63)",-1
6,"(68, 64)",-1
6,"(68, 66)",-1
6,"(68, 67)",-1
6,"(68, 69)",-1
6,"(68, 70)",-1
6,"(68, 74)",-1
6,"(68, 75)",-1
6,"(68, 76)",-1
6,"(68, 80)",-1
6,"(68, 81)",-1
6,"(68, 86)",-1
6,"(68, 90)",-1
6,"(68, 92)",-1
6,"(68, 93)",-1
6,"(68, 97)",-1
6,"(68, 98)",-1
6,"(68, 99)",-1
6,"(69, 0)",-1
6,"(69, 5)",-1
6,"(69, 7)",-1
6,"(69, 9)",-1
6,"(69, 10)",-1
6,"(69, 11)",-1
6,"(69, 12)",-1
6,"(69, 14)",-1
6,"(69, 15)",-1
6,"(69, 19)",-1
6,"(69, 21)",-1
6,"(69, 24)",-1
6,"(69, 29)",-1
6,"(69, 30)",-1
6,"(69, 31)",-1
6,"(69, 32)",-1
6,"(69, 36)",-1
6,"(69, 37)",-1
6,"(69, 38)",-1
6,"(69, 42)",-1
6,"(69, 45)",-1
6,"(69, 51)",-1
6,"(69, 52)",-1
6,"(69, 53)",-1
6,"(69, 54)",-1
6,"(69, 56)",-1
6,"(69, 57)",-1
6,"(69, 59)",-1
6,"(69, 62)",-1
6,"(69, 64)",-1
6,"(69, 68)",-1
6,"(69, 73)",-1
6,"(69, 74)",-1
6,"(69, 79)",-1
6,"(69, 82)",-1
6,"(69, 83)",-1
6,"(69, 86)",-1
6,"(69, 87)",-1
6,"(69, 89)",-1
6,"(69, 92)",-1
6,"(69, 93)",-1
6,"(69, 95)",-1
6,"(69, 98)",-1
6,"(70, 2)",-1
6,"(70, 3)",-1
6,"(70, 9)",-1
6,"(70, 11)",-1
6,"(70, 12)",-1
6,"(70, 14)",-1
6,"(70, 15)",-1
6,"(70, 16)",-1
6,"(70, 17)",-1
6,"(70, 20)",-1
6,"(70, 22)",-1
6,"(70, 27)",-1
6,"(70, 28)",-1
6,"(70, 29)",-1
6,"(70, 31)",-1
6,"(70, 32)",-1
6,"(70, 38)",-1
6,"(70, 39)",-1
6,"(70, 40)",-1
6,"(70, 45)",-1
6,"(70, 52)",-1
6,"(70, 53)",-1
6,"(70, 54)",-1
6,"(70, 56)",-1
6,"(70, 57)",-1
6,"(70, 58)",-1
6,"(70, 59)",-1
6,"(70, 60)",-1
6,"(70, 62)",-1
6,"(70, 66)",-1
6,"(70, 75)",-1
6,"(70, 78)",-1
6,"(70, 79)",-1
6,"(70, 84)",-1
6,"(70, 86)",-1
6,"(70, 87)",-1
6,"(70, 88)",-1
6,"(70, 94)",-1
6,"(70, 95)",-1
6,"(70, 97)",-1
6,"(70, 98)",-1
6,"(71, 0)",-1
6,"(71, 1)",-1
6,"(71, 4)",-1
6,"(71, 6)",-1
6,"(71, 7)",-1
6,"(71, 9)",-1
6,"(71, 12)",-1
6,"(71, 14)",-1
6,"(71, 22)",-1
6,"(71, 24)",-1
6,"(71, 26)",-1
6,"(71, 30)",-1
6,"(71, 31)",-1
6,"(71, 32)",-1
6,"(71, 35)",-1
6,"(71, 36)",-1
6,"(71, 37)",-1
6,"(71, 38)",-1
6,"(71, 43)",-1
6,"(71, 44)",-1
6,"(71, 45)",-1
6,"(71, 47)",-1
6,"(71, 49)",-1
6,"(71, 52)",-1
6,"(71, 53)",-1
6,"(71, 54)",-1
6,"(71, 56)",-1
6,"(71, 58)",-1
6,"(71, 61)",-1
6,"(71, 64)",-1
6,"(71, 67)",-1
6,"(71, 69)",-1
6,"(71, 74)",-1
6,"(71, 75)",-1
6,"(71, 86)",-1
6,"(71, 87)",-1
6,"(71, 89)",-1
6,"(71, 90)",-1
6,"(71, 91)",-1
6,"(71, 92)",-1
6,"(71, 93)",-1
6,"(71, 97)",-1
6,"(72, 5)",-1
6,"(72, 7)",-1
6,"(72, 14)",-1
6,"(72, 15)",-1
6,"(72, 16)",-1
6,"(72, 17)",-1
6,"(72, 22)",-1
6,"(72, 25)",-1
6,"(72, 31)",-1
6,"(72, 33)",-1
6,"(72, 34)",-1
6,"(72, 38)",-1
6,"(72, 39)",-1
6,"(72, 40)",-1
6,"(72, 42)",-1
6,"(72, 43)",-1
6,"(72, 44)",-1
6,"(72, 47)",-1
6,"(72, 48)",-1
6,"(72, 50)",-1
6,"(72, 51)",-1
6,"(72, 52)",-1
6,"(72, 53)",-1
6,"(72, 55)",-1
6,"(72, 57)",-1
6,"(72, 58)",-1
6,"(72, 61)",-1
6,"(72, 67)",-1
6,"(72, 68)",-1
6,"(72, 76)",-1
6,"(72, 78)",-1
6,"(72, 79)",-1
6,"(72, 81)",-1
6,"(72, 82)",-1
6,"(72, 83)",-1
6,"(72, 87)",-1
6,"(72, 90)",-1
6,"(72, 91)",-1
6,"(72, 95)",-1
6,"(72, 98)",-1
6,"(72, 99)",-1
6,"(73, 0)",-1
6,"(73, 1)",-1
6,"(73, 2)",-1
6,"(73, 3)",-1
6,"(73, 4)",-1
6,"(73, 5)",-1
6,"(73, 7)",-1
6,"(73, 10)",-1
6,"(73, 11)",-1
6,"(73, 13)",-1
6,"(73, 14)",-1
6,"(73, 15)",-1
6,"(73, 25)",-1
6,"(73, 27)",-1
6,"(73, 30)",-1
6,"(73, 33)",-1
6,"(73, 37)",-1
6,"(73, 42)",-1
6,"(73, 46)",-1
6,"(73, 47)",-1
6,"(73, 51)",-1
6,"(73, 53)",-1
6,"(73, 55)",-1
6,"(73, 58)",-1
6,"(73, 60)",-1
6,"(73, 63)",-1
6,"(73, 65)",-1
6,"(73, 67)",-1
6,"(73, 69)",-1
6,"(73, 70)",-1
6,"(73, 77)",-1
6,"(73, 78)",-1
6,"(73, 79)",-1
6,"(73, 81)",-1
6,"(73, 83)",-1
6,"(73, 85)",-1
6,"(73, 88)",-1
6,"(73, 89)",-1
6,"(73, 90)",-1
6,"(73, 91)",-1
6,"(73, 96)",-1
6,"(73, 97)",-1
6,"(73, 98)",-1
6,"(73, 99)",-1
6,"(74, 0)",-1
6,"(74, 4)",-1
6,"(74, 5)",-1
6,"(74, 9)",-1
6,"(74, 12)",-1
6,"(74, 15)",-1
6,"(74, 22)",-1
6,"(74, 23)",-1
6,"(74, 24)",-1
6,"(74, 26)",-1
6,"(74, 28)",-1
6,"(74, 29)",-1
