Step,AgentID,Steps to fire up
48,"(17, 62)",-1
48,"(17, 64)",-1
48,"(17, 65)",-1
48,"(17, 66)",13
48,"(17, 68)",10
48,"(17, 71)",10
48,"(17, 73)",9
48,"(17, 74)",10
48,"(17, 75)",8
48,"(17, 76)",9
48,"(17, 77)",8
48,"(17, 78)",-1
48,"(17, 80)",8
48,"(17, 81)",8
48,"(17, 82)",-1
48,"(17, 83)",-1
48,"(17, 87)",7
48,"(17, 89)",7
48,"(17, 90)",7
48,"(17, 91)",9
48,"(17, 92)",8
48,"(17, 94)",-1
48,"(17, 95)",8
48,"(17, 96)",9
48,"(17, 98)",-1
48,"(18, 1)",7
48,"(18, 3)",7
48,"(18, 5)",7
48,"(18, 6)",8
48,"(18, 8)",7
48,"(18, 10)",7
48,"(18, 11)",7
48,"(18, 12)",7
48,"(18, 13)",8
48,"(18, 14)",6
48,"(18, 16)",6
48,"(18, 17)",6
48,"(18, 18)",6
48,"(18, 19)",6
48,"(18, 21)",7
48,"(18, 22)",-1
48,"(18, 25)",9
48,"(18, 26)",8
48,"(18, 28)",-1
48,"(18, 29)",-1
48,"(18, 30)",10
48,"(18, 31)",12
48,"(18, 32)",10
48,"(18, 34)",-1
48,"(18, 35)",-1
48,"(18, 36)",-1
48,"(18, 37)",-1
48,"(18, 39)",6
48,"(18, 41)",7
48,"(18, 42)",6
48,"(18, 46)",10
48,"(18, 48)",-1
48,"(18, 51)",9
48,"(18, 53)",-1
48,"(18, 57)",9
48,"(18, 60)",10
48,"(18, 62)",-1
48,"(18, 64)",12
48,"(18, 65)",-1
48,"(18, 67)",12
48,"(18, 68)",11
48,"(18, 69)",11
48,"(18, 70)",11
48,"(18, 71)",12
48,"(18, 72)",11
48,"(18, 73)",10
48,"(18, 74)",10
48,"(18, 75)",8
48,"(18, 76)",8
48,"(18, 78)",-1
48,"(18, 79)",-1
48,"(18, 80)",8
48,"(18, 81)",9
48,"(18, 82)",-1
48,"(18, 83)",-1
48,"(18, 84)",-1
48,"(18, 88)",7
48,"(18, 89)",7
48,"(18, 90)",7
48,"(18, 91)",8
48,"(18, 93)",-1
48,"(18, 94)",8
48,"(18, 95)",8
48,"(18, 97)",9
48,"(18, 98)",-1
48,"(19, 0)",8
48,"(19, 1)",7
48,"(19, 2)",7
48,"(19, 4)",7
48,"(19, 5)",7
48,"(19, 6)",7
48,"(19, 7)",7
48,"(19, 8)",7
48,"(19, 9)",7
48,"(19, 10)",7
48,"(19, 11)",7
48,"(19, 13)",7
48,"(19, 14)",7
48,"(19, 16)",6
48,"(19, 17)",6
48,"(19, 18)",6
48,"(19, 20)",7
48,"(19, 22)",7
48,"(19, 24)",9
48,"(19, 25)",9
48,"(19, 30)",11
48,"(19, 32)",11
48,"(19, 33)",11
48,"(19, 36)",-1
48,"(19, 37)",-1
48,"(19, 39)",6
48,"(19, 40)",6
48,"(19, 41)",6
48,"(19, 43)",7
48,"(19, 47)",10
48,"(19, 48)",10
48,"(19, 51)",9
48,"(19, 53)",-1
48,"(19, 54)",-1
48,"(19, 56)",9
48,"(19, 57)",9
48,"(19, 58)",9
48,"(19, 59)",10
48,"(19, 60)",10
48,"(19, 61)",10
48,"(19, 62)",11
48,"(19, 64)",11
48,"(19, 65)",11
48,"(19, 66)",12
48,"(19, 67)",12
48,"(19, 68)",11
48,"(19, 69)",11
48,"(19, 71)",11
48,"(19, 72)",10
48,"(19, 77)",8
48,"(19, 79)",9
48,"(19, 80)",9
48,"(19, 81)",9
48,"(19, 83)",-1
48,"(19, 84)",-1
48,"(19, 86)",8
48,"(19, 88)",7
48,"(19, 89)",7
48,"(19, 90)",7
48,"(19, 91)",8
48,"(19, 92)",8
48,"(19, 93)",8
48,"(19, 94)",8
48,"(19, 96)",9
48,"(19, 97)",9
48,"(19, 98)",9
48,"(20, 2)",-1
48,"(20, 3)",7
48,"(20, 4)",7
48,"(20, 5)",7
48,"(20, 6)",8
48,"(20, 7)",7
48,"(20, 8)",8
48,"(20, 9)",-1
48,"(20, 11)",7
48,"(20, 13)",8
48,"(20, 14)",7
48,"(20, 15)",7
48,"(20, 17)",7
48,"(20, 19)",-1
48,"(20, 20)",7
48,"(20, 23)",8
48,"(20, 24)",9
48,"(20, 25)",9
48,"(20, 26)",9
48,"(20, 27)",10
48,"(20, 28)",-1
48,"(20, 30)",-1
48,"(20, 31)",-1
48,"(20, 32)",-1
48,"(20, 34)",-1
48,"(20, 35)",-1
48,"(20, 38)",-1
48,"(20, 40)",6
48,"(20, 41)",8
48,"(20, 42)",6
48,"(20, 44)",7
48,"(20, 45)",8
48,"(20, 46)",9
48,"(20, 47)",10
48,"(20, 49)",10
48,"(20, 50)",10
48,"(20, 54)",-1
48,"(20, 55)",-1
48,"(20, 56)",10
48,"(20, 59)",10
48,"(20, 63)",11
48,"(20, 65)",12
48,"(20, 67)",12
48,"(20, 69)",12
48,"(20, 70)",12
48,"(20, 71)",-1
48,"(20, 72)",12
48,"(20, 73)",11
48,"(20, 74)",13
48,"(20, 75)",12
48,"(20, 76)",-1
48,"(20, 78)",-1
48,"(20, 81)",-1
48,"(20, 86)",-1
48,"(20, 87)",8
48,"(20, 89)",8
48,"(20, 90)",8
48,"(20, 91)",8
48,"(20, 94)",-1
48,"(20, 95)",8
48,"(20, 96)",10
48,"(20, 98)",12
48,"(21, 0)",-1
48,"(21, 4)",7
48,"(21, 5)",7
48,"(21, 6)",8
48,"(21, 7)",8
48,"(21, 9)",-1
48,"(21, 11)",8
48,"(21, 12)",9
48,"(21, 13)",9
48,"(21, 14)",8
48,"(21, 16)",7
48,"(21, 18)",7
48,"(21, 19)",-1
48,"(21, 21)",-1
48,"(21, 22)",-1
48,"(21, 23)",9
48,"(21, 24)",9
48,"(21, 29)",-1
48,"(21, 30)",-1
48,"(21, 33)",12
48,"(21, 34)",-1
48,"(21, 36)",-1
48,"(21, 38)",-1
48,"(21, 40)",7
48,"(21, 41)",8
48,"(21, 44)",8
48,"(21, 45)",8
48,"(21, 46)",10
48,"(21, 47)",10
48,"(21, 48)",10
48,"(21, 50)",10
48,"(21, 51)",12
48,"(21, 55)",-1
48,"(21, 57)",11
48,"(21, 59)",-1
48,"(21, 60)",-1
48,"(21, 61)",13
48,"(21, 62)",-1
48,"(21, 66)",13
48,"(21, 69)",12
48,"(21, 70)",12
48,"(21, 71)",12
48,"(21, 72)",12
48,"(21, 73)",12
48,"(21, 75)",12
48,"(21, 76)",13
48,"(21, 77)",-1
48,"(21, 78)",16
48,"(21, 79)",15
48,"(21, 80)",14
48,"(21, 81)",-1
48,"(21, 82)",-1
48,"(21, 83)",-1
48,"(21, 84)",9
48,"(21, 85)",9
48,"(21, 86)",9
48,"(21, 87)",8
48,"(21, 89)",8
48,"(21, 90)",8
48,"(21, 91)",8
48,"(21, 92)",9
48,"(21, 93)",-1
48,"(21, 95)",9
48,"(21, 96)",10
48,"(21, 99)",11
48,"(22, 0)",10
48,"(22, 1)",9
48,"(22, 3)",8
48,"(22, 5)",8
48,"(22, 6)",8
48,"(22, 7)",8
48,"(22, 11)",9
48,"(22, 12)",9
48,"(22, 13)",8
48,"(22, 14)",8
48,"(22, 15)",8
48,"(22, 18)",8
48,"(22, 19)",8
48,"(22, 20)",8
48,"(22, 22)",9
48,"(22, 23)",9
48,"(22, 24)",9
48,"(22, 27)",11
48,"(22, 28)",11
48,"(22, 30)",11
48,"(22, 31)",11
48,"(22, 32)",11
48,"(22, 33)",11
48,"(22, 34)",12
48,"(22, 36)",10
48,"(22, 38)",9
48,"(22, 39)",8
48,"(22, 41)",8
48,"(22, 46)",9
48,"(22, 47)",10
48,"(22, 48)",10
48,"(22, 49)",11
48,"(22, 50)",11
48,"(22, 53)",12
48,"(22, 57)",11
48,"(22, 59)",13
48,"(22, 60)",13
48,"(22, 61)",13
48,"(22, 63)",14
48,"(22, 64)",13
48,"(22, 65)",13
48,"(22, 66)",13
48,"(22, 69)",12
48,"(22, 74)",12
48,"(22, 75)",12
48,"(22, 77)",13
48,"(22, 79)",14
48,"(22, 80)",14
48,"(22, 82)",10
48,"(22, 83)",9
48,"(22, 84)",9
48,"(22, 85)",9
48,"(22, 86)",9
48,"(22, 87)",9
48,"(22, 89)",8
48,"(22, 90)",8
48,"(22, 92)",9
48,"(22, 93)",9
48,"(22, 95)",9
48,"(22, 98)",11
48,"(22, 99)",11
48,"(23, 0)",9
48,"(23, 2)",9
48,"(23, 3)",9
48,"(23, 6)",8
48,"(23, 7)",8
48,"(23, 9)",9
48,"(23, 10)",9
48,"(23, 11)",9
48,"(23, 12)",9
48,"(23, 13)",8
48,"(23, 14)",8
48,"(23, 15)",8
48,"(23, 16)",8
48,"(23, 17)",8
48,"(23, 18)",8
48,"(23, 19)",8
48,"(23, 20)",8
48,"(23, 21)",8
48,"(23, 22)",9
48,"(23, 23)",9
48,"(23, 24)",9
48,"(23, 25)",9
48,"(23, 27)",10
48,"(23, 28)",10
48,"(23, 29)",10
48,"(23, 30)",11
48,"(23, 32)",11
48,"(23, 33)",11
48,"(23, 37)",9
48,"(23, 38)",9
48,"(23, 39)",9
48,"(23, 40)",8
48,"(23, 41)",8
48,"(23, 42)",8
48,"(23, 43)",9
48,"(23, 44)",9
48,"(23, 45)",9
48,"(23, 46)",10
48,"(23, 47)",10
48,"(23, 49)",11
48,"(23, 50)",11
48,"(23, 51)",11
48,"(23, 52)",12
48,"(23, 53)",12
48,"(23, 55)",13
48,"(23, 56)",12
48,"(23, 57)",12
48,"(23, 59)",13
48,"(23, 61)",13
48,"(23, 62)",14
48,"(23, 64)",13
48,"(23, 65)",13
48,"(23, 68)",13
48,"(23, 70)",13
48,"(23, 71)",13
48,"(23, 72)",13
48,"(23, 73)",12
48,"(23, 74)",12
48,"(23, 76)",13
48,"(23, 77)",14
48,"(23, 78)",14
48,"(23, 80)",13
48,"(23, 82)",10
48,"(23, 83)",10
48,"(23, 84)",10
48,"(23, 85)",9
48,"(23, 86)",9
48,"(23, 89)",8
48,"(23, 91)",9
48,"(23, 92)",9
48,"(23, 93)",9
48,"(23, 95)",10
48,"(23, 96)",10
48,"(23, 97)",10
48,"(23, 98)",10
48,"(23, 99)",11
48,"(24, 1)",9
48,"(24, 2)",9
48,"(24, 3)",9
48,"(24, 5)",8
48,"(24, 6)",8
48,"(24, 7)",8
48,"(24, 10)",9
48,"(24, 11)",9
48,"(24, 12)",9
48,"(24, 13)",8
48,"(24, 14)",8
48,"(24, 15)",8
48,"(24, 16)",8
48,"(24, 17)",8
48,"(24, 18)",8
48,"(24, 19)",8
48,"(24, 20)",8
48,"(24, 21)",8
48,"(24, 22)",9
48,"(24, 23)",9
48,"(24, 25)",9
48,"(24, 27)",10
48,"(24, 28)",10
48,"(24, 29)",10
48,"(24, 30)",11
48,"(24, 32)",12
48,"(24, 34)",11
48,"(24, 36)",9
48,"(24, 37)",9
48,"(24, 38)",9
48,"(24, 39)",9
48,"(24, 42)",9
48,"(24, 43)",9
48,"(24, 44)",9
48,"(24, 45)",9
48,"(24, 46)",10
48,"(24, 48)",10
48,"(24, 50)",11
48,"(24, 55)",13
48,"(24, 56)",12
48,"(24, 57)",12
48,"(24, 58)",12
48,"(24, 62)",14
48,"(24, 63)",14
48,"(24, 64)",14
48,"(24, 65)",14
48,"(24, 69)",14
48,"(24, 71)",13
48,"(24, 73)",13
48,"(24, 74)",13
48,"(24, 75)",13
48,"(24, 77)",14
48,"(24, 78)",13
48,"(24, 79)",13
48,"(24, 80)",12
48,"(24, 82)",10
48,"(24, 84)",10
48,"(24, 85)",10
48,"(24, 87)",10
48,"(24, 88)",9
48,"(24, 90)",9
48,"(24, 91)",9
48,"(24, 92)",9
48,"(24, 94)",9
48,"(24, 96)",10
48,"(24, 97)",10
48,"(24, 99)",11
48,"(25, 0)",9
48,"(25, 1)",9
48,"(25, 2)",9
48,"(25, 3)",9
48,"(25, 4)",9
48,"(25, 6)",9
48,"(25, 8)",9
48,"(25, 10)",10
48,"(25, 11)",9
48,"(25, 13)",9
48,"(25, 15)",9
48,"(25, 16)",9
48,"(25, 18)",8
48,"(25, 22)",9
48,"(25, 23)",9
48,"(25, 25)",9
48,"(25, 26)",9
48,"(25, 27)",10
48,"(25, 28)",10
48,"(25, 29)",10
48,"(25, 34)",11
48,"(25, 35)",10
48,"(25, 36)",9
48,"(25, 37)",9
48,"(25, 40)",9
48,"(25, 43)",9
48,"(25, 44)",9
48,"(25, 45)",10
48,"(25, 46)",10
48,"(25, 47)",10
48,"(25, 49)",11
48,"(25, 50)",11
48,"(25, 54)",14
48,"(25, 57)",13
48,"(25, 59)",13
48,"(25, 60)",13
48,"(25, 61)",13
48,"(25, 62)",14
48,"(25, 65)",14
48,"(25, 66)",14
48,"(25, 68)",14
48,"(25, 69)",14
48,"(25, 70)",14
48,"(25, 71)",14
48,"(25, 73)",13
48,"(25, 75)",13
48,"(25, 76)",13
48,"(25, 79)",12
48,"(25, 80)",12
48,"(25, 81)",11
48,"(25, 82)",11
48,"(25, 83)",11
48,"(25, 84)",10
48,"(25, 85)",10
48,"(25, 86)",10
48,"(25, 89)",9
48,"(25, 90)",9
48,"(25, 91)",9
48,"(25, 92)",9
48,"(25, 94)",10
48,"(25, 95)",10
48,"(25, 96)",10
48,"(25, 98)",10
48,"(25, 99)",11
48,"(26, 1)",10
48,"(26, 2)",10
48,"(26, 3)",10
48,"(26, 5)",9
48,"(26, 10)",10
48,"(26, 11)",10
48,"(26, 12)",10
48,"(26, 13)",9
48,"(26, 14)",9
48,"(26, 15)",9
48,"(26, 16)",9
48,"(26, 17)",9
48,"(26, 19)",9
48,"(26, 20)",10
48,"(26, 21)",-1
48,"(26, 22)",-1
48,"(26, 23)",9
48,"(26, 24)",9
48,"(26, 25)",9
48,"(26, 26)",9
48,"(26, 27)",10
48,"(26, 29)",-1
48,"(26, 36)",11
48,"(26, 37)",-1
48,"(26, 38)",-1
48,"(26, 39)",10
48,"(26, 40)",10
48,"(26, 41)",10
48,"(26, 44)",9
48,"(26, 46)",-1
48,"(26, 48)",-1
48,"(26, 49)",11
48,"(26, 50)",11
48,"(26, 52)",-1
48,"(26, 53)",-1
48,"(26, 54)",15
48,"(26, 55)",-1
48,"(26, 56)",-1
48,"(26, 60)",14
48,"(26, 62)",-1
48,"(26, 64)",-1
48,"(26, 65)",-1
48,"(26, 67)",-1
48,"(26, 68)",15
48,"(26, 69)",15
48,"(26, 73)",13
48,"(26, 75)",14
48,"(26, 78)",-1
48,"(26, 79)",13
48,"(26, 80)",12
48,"(26, 82)",12
48,"(26, 84)",11
48,"(26, 87)",11
48,"(26, 88)",10
48,"(26, 90)",10
48,"(26, 92)",10
48,"(26, 93)",-1
48,"(26, 94)",-1
48,"(26, 96)",-1
48,"(26, 97)",11
48,"(26, 98)",12
48,"(26, 99)",11
48,"(27, 2)",10
48,"(27, 4)",10
48,"(27, 6)",11
48,"(27, 7)",-1
48,"(27, 8)",-1
48,"(27, 9)",11
48,"(27, 10)",10
48,"(27, 12)",10
48,"(27, 13)",12
48,"(27, 15)",9
48,"(27, 16)",9
48,"(27, 17)",9
48,"(27, 18)",9
48,"(27, 19)",10
48,"(27, 20)",9
48,"(27, 22)",-1
48,"(27, 23)",9
48,"(27, 25)",9
48,"(27, 29)",-1
48,"(27, 31)",-1
48,"(27, 33)",-1
48,"(27, 34)",-1
48,"(27, 35)",-1
48,"(27, 36)",-1
48,"(27, 37)",-1
48,"(27, 38)",-1
48,"(27, 40)",10
48,"(27, 41)",10
48,"(27, 42)",10
48,"(27, 44)",10
48,"(27, 46)",-1
48,"(27, 48)",13
48,"(27, 49)",12
48,"(27, 50)",12
48,"(27, 51)",-1
48,"(27, 52)",-1
48,"(27, 53)",-1
48,"(27, 54)",16
48,"(27, 62)",-1
48,"(27, 64)",-1
48,"(27, 65)",-1
48,"(27, 66)",-1
48,"(27, 67)",-1
48,"(27, 68)",15
48,"(27, 74)",-1
48,"(27, 75)",15
48,"(27, 76)",-1
48,"(27, 77)",-1
48,"(27, 78)",-1
48,"(27, 80)",12
48,"(27, 81)",13
48,"(27, 82)",-1
48,"(27, 83)",-1
48,"(27, 84)",11
48,"(27, 85)",11
48,"(27, 86)",12
48,"(27, 89)",11
48,"(27, 90)",11
48,"(27, 91)",11
48,"(27, 93)",-1
48,"(27, 94)",-1
48,"(27, 97)",11
48,"(27, 98)",11
48,"(28, 1)",11
48,"(28, 2)",11
48,"(28, 4)",10
48,"(28, 5)",10
48,"(28, 6)",12
48,"(28, 7)",13
48,"(28, 8)",-1
48,"(28, 9)",12
48,"(28, 10)",11
48,"(28, 11)",11
48,"(28, 12)",11
48,"(28, 15)",9
48,"(28, 17)",9
48,"(28, 18)",9
48,"(28, 19)",9
48,"(28, 20)",9
48,"(28, 22)",-1
48,"(28, 24)",10
48,"(28, 25)",10
48,"(28, 26)",10
48,"(28, 27)",10
48,"(28, 28)",-1
48,"(28, 29)",-1
48,"(28, 30)",-1
48,"(28, 34)",-1
48,"(28, 36)",-1
48,"(28, 37)",-1
48,"(28, 38)",-1
48,"(28, 40)",10
48,"(28, 42)",10
48,"(28, 43)",10
48,"(28, 44)",10
48,"(28, 46)",-1
48,"(28, 47)",13
48,"(28, 49)",12
48,"(28, 52)",-1
48,"(28, 54)",17
48,"(28, 56)",-1
48,"(28, 57)",-1
48,"(28, 59)",-1
48,"(28, 60)",-1
48,"(28, 61)",-1
48,"(28, 62)",-1
48,"(28, 65)",-1
48,"(28, 68)",16
48,"(28, 69)",16
48,"(28, 70)",17
48,"(28, 71)",-1
48,"(28, 73)",23
48,"(28, 74)",24
48,"(28, 75)",15
48,"(28, 76)",16
48,"(28, 78)",-1
48,"(28, 81)",-1
48,"(28, 82)",-1
48,"(28, 84)",12
48,"(28, 85)",12
48,"(28, 86)",12
48,"(28, 89)",11
48,"(28, 90)",11
48,"(28, 91)",-1
48,"(28, 95)",-1
48,"(29, 1)",11
48,"(29, 3)",10
48,"(29, 5)",10
48,"(29, 6)",12
48,"(29, 8)",14
48,"(29, 9)",12
48,"(29, 11)",12
48,"(29, 13)",11
48,"(29, 14)",10
48,"(29, 15)",10
48,"(29, 17)",9
48,"(29, 18)",9
48,"(29, 20)",9
48,"(29, 21)",-1
48,"(29, 22)",-1
48,"(29, 24)",10
48,"(29, 26)",10
48,"(29, 28)",-1
48,"(29, 29)",-1
48,"(29, 30)",-1
48,"(29, 31)",16
48,"(29, 32)",15
48,"(29, 33)",14
48,"(29, 34)",15
48,"(29, 35)",15
48,"(29, 37)",-1
48,"(29, 38)",-1
48,"(29, 40)",10
48,"(29, 41)",11
48,"(29, 42)",11
48,"(29, 44)",11
48,"(29, 45)",11
48,"(29, 46)",12
48,"(29, 47)",12
48,"(29, 49)",13
48,"(29, 50)",13
48,"(29, 51)",-1
48,"(29, 53)",-1
48,"(29, 54)",18
48,"(29, 55)",-1
48,"(29, 56)",-1
48,"(29, 58)",-1
48,"(29, 60)",-1
48,"(29, 62)",-1
48,"(29, 63)",24
48,"(29, 65)",25
48,"(29, 67)",18
48,"(29, 68)",17
48,"(29, 69)",17
48,"(29, 72)",23
48,"(29, 73)",23
48,"(29, 74)",23
48,"(29, 77)",-1
48,"(29, 78)",-1
48,"(29, 79)",-1
48,"(29, 80)",-1
48,"(29, 81)",-1
48,"(29, 83)",12
48,"(29, 84)",12
48,"(29, 85)",12
48,"(29, 87)",12
48,"(29, 88)",12
48,"(29, 90)",12
48,"(29, 91)",-1
48,"(29, 92)",-1
48,"(29, 93)",-1
48,"(29, 94)",-1
48,"(29, 95)",-1
48,"(29, 97)",-1
48,"(29, 99)",-1
48,"(30, 0)",12
48,"(30, 1)",12
48,"(30, 3)",10
48,"(30, 4)",10
48,"(30, 6)",10
48,"(30, 7)",11
48,"(30, 8)",12
48,"(30, 9)",12
48,"(30, 11)",13
48,"(30, 13)",11
48,"(30, 14)",11
48,"(30, 17)",9
48,"(30, 18)",9
48,"(30, 23)",11
48,"(30, 24)",11
48,"(30, 27)",11
48,"(30, 29)",-1
48,"(30, 31)",15
48,"(30, 32)",14
48,"(30, 33)",14
48,"(30, 34)",13
48,"(30, 35)",13
48,"(30, 36)",13
48,"(30, 37)",12
48,"(30, 38)",11
48,"(30, 40)",11
48,"(30, 41)",11
48,"(30, 42)",11
48,"(30, 43)",11
48,"(30, 44)",11
48,"(30, 45)",11
48,"(30, 46)",11
48,"(30, 47)",12
48,"(30, 49)",13
48,"(30, 52)",17
48,"(30, 56)",25
48,"(30, 58)",25
48,"(30, 60)",24
48,"(30, 61)",24
48,"(30, 62)",24
48,"(30, 63)",24
48,"(30, 64)",25
48,"(30, 66)",18
48,"(30, 67)",18
48,"(30, 68)",17
48,"(30, 69)",17
48,"(30, 70)",17
48,"(30, 73)",23
48,"(30, 76)",24
48,"(30, 77)",23
48,"(30, 78)",23
48,"(30, 82)",12
48,"(30, 83)",12
48,"(30, 84)",12
48,"(30, 85)",12
48,"(30, 86)",12
48,"(30, 87)",12
48,"(30, 89)",12
48,"(30, 90)",12
48,"(30, 92)",-1
48,"(30, 93)",-1
48,"(30, 94)",-1
48,"(30, 95)",-1
48,"(30, 96)",-1
48,"(30, 97)",-1
48,"(30, 98)",-1
48,"(31, 0)",12
48,"(31, 4)",11
48,"(31, 5)",11
48,"(31, 6)",17
48,"(31, 7)",-1
48,"(31, 8)",12
48,"(31, 9)",16
48,"(31, 10)",13
48,"(31, 11)",13
48,"(31, 12)",13
48,"(31, 14)",11
48,"(31, 17)",9
48,"(31, 18)",9
48,"(31, 21)",-1
48,"(31, 22)",-1
48,"(31, 23)",11
48,"(31, 24)",11
48,"(31, 25)",11
48,"(31, 26)",11
48,"(31, 28)",-1
48,"(31, 29)",-1
48,"(31, 30)",-1
48,"(31, 31)",-1
48,"(31, 32)",-1
48,"(31, 33)",-1
48,"(31, 34)",-1
48,"(31, 35)",-1
48,"(31, 38)",13
48,"(31, 39)",11
48,"(31, 40)",11
48,"(31, 43)",21
48,"(31, 45)",12
48,"(31, 46)",12
48,"(31, 48)",-1
48,"(31, 49)",13
48,"(31, 50)",13
48,"(31, 51)",-1
48,"(31, 52)",16
48,"(31, 53)",18
48,"(31, 55)",-1
48,"(31, 56)",-1
48,"(31, 57)",25
48,"(31, 58)",-1
48,"(31, 59)",24
48,"(31, 60)",23
48,"(31, 62)",25
48,"(31, 63)",24
48,"(31, 64)",25
48,"(31, 67)",18
48,"(31, 68)",17
48,"(31, 69)",17
48,"(31, 72)",22
48,"(31, 73)",22
48,"(31, 76)",-1
48,"(31, 77)",23
48,"(31, 78)",23
48,"(31, 80)",19
48,"(31, 81)",-1
48,"(31, 82)",-1
48,"(31, 85)",12
48,"(31, 86)",-1
48,"(31, 94)",-1
48,"(32, 0)",13
48,"(32, 1)",13
48,"(32, 4)",11
48,"(32, 5)",11
48,"(32, 7)",16
48,"(32, 8)",15
48,"(32, 11)",12
48,"(32, 12)",-1
48,"(32, 14)",11
48,"(32, 16)",9
48,"(32, 17)",9
48,"(32, 19)",11
48,"(32, 23)",12
48,"(32, 24)",12
48,"(32, 25)",12
48,"(32, 26)",12
48,"(32, 27)",12
48,"(32, 29)",-1
48,"(32, 33)",-1
48,"(32, 34)",-1
48,"(32, 35)",-1
48,"(32, 38)",-1
48,"(32, 41)",20
48,"(32, 42)",20
48,"(32, 43)",-1
48,"(32, 45)",13
48,"(32, 46)",13
48,"(32, 47)",13
48,"(32, 48)",-1
48,"(32, 49)",14
48,"(32, 50)",14
48,"(32, 51)",-1
48,"(32, 52)",15
48,"(32, 53)",16
48,"(32, 54)",16
48,"(32, 55)",-1
48,"(32, 58)",-1
48,"(32, 59)",19
48,"(32, 60)",23
48,"(32, 61)",23
48,"(32, 64)",25
48,"(32, 65)",26
48,"(32, 66)",-1
48,"(32, 68)",18
48,"(32, 69)",18
48,"(32, 71)",20
48,"(32, 72)",21
48,"(32, 75)",20
48,"(32, 76)",21
48,"(32, 77)",21
48,"(32, 78)",22
48,"(32, 79)",-1
48,"(32, 80)",18
48,"(32, 81)",-1
48,"(32, 82)",-1
48,"(32, 85)",13
48,"(32, 91)",19
48,"(32, 92)",19
48,"(32, 93)",-1
48,"(32, 94)",-1
48,"(32, 95)",19
48,"(32, 96)",20
48,"(32, 97)",19
48,"(32, 98)",20
48,"(32, 99)",20
48,"(33, 1)",13
48,"(33, 5)",12
48,"(33, 6)",12
48,"(33, 7)",13
48,"(33, 9)",15
48,"(33, 12)",12
48,"(33, 13)",11
48,"(33, 16)",9
48,"(33, 19)",10
48,"(33, 20)",11
48,"(33, 21)",11
48,"(33, 22)",12
48,"(33, 24)",12
48,"(33, 26)",12
48,"(33, 27)",12
48,"(33, 29)",-1
48,"(33, 30)",-1
48,"(33, 31)",-1
48,"(33, 32)",-1
48,"(33, 33)",-1
48,"(33, 35)",19
48,"(33, 37)",-1
48,"(33, 40)",20
48,"(33, 41)",20
48,"(33, 43)",21
48,"(33, 46)",14
48,"(33, 47)",14
48,"(33, 48)",14
48,"(33, 49)",14
48,"(33, 51)",15
48,"(33, 52)",15
48,"(33, 53)",15
48,"(33, 55)",17
48,"(33, 56)",17
48,"(33, 57)",18
48,"(33, 58)",18
48,"(33, 59)",19
48,"(33, 61)",23
48,"(33, 62)",23
48,"(33, 63)",23
48,"(33, 64)",23
48,"(33, 66)",27
48,"(33, 69)",18
48,"(33, 70)",18
48,"(33, 71)",19
48,"(33, 72)",20
48,"(33, 73)",20
48,"(33, 74)",20
48,"(33, 77)",18
48,"(33, 78)",18
48,"(33, 79)",17
48,"(33, 80)",17
48,"(33, 81)",17
48,"(33, 82)",18
48,"(33, 84)",13
48,"(33, 85)",13
48,"(33, 87)",15
48,"(33, 88)",16
48,"(33, 90)",17
48,"(33, 91)",18
48,"(33, 96)",19
48,"(33, 97)",19
48,"(33, 98)",19
48,"(33, 99)",20
48,"(34, 2)",14
48,"(34, 3)",14
48,"(34, 4)",13
48,"(34, 5)",13
48,"(34, 6)",13
48,"(34, 7)",13
48,"(34, 8)",14
48,"(34, 9)",16
48,"(34, 10)",15
48,"(34, 15)",10
48,"(34, 16)",10
48,"(34, 17)",10
48,"(34, 18)",10
48,"(34, 20)",11
48,"(34, 22)",-1
48,"(34, 23)",12
48,"(34, 24)",12
48,"(34, 25)",12
48,"(34, 29)",-1
48,"(34, 30)",-1
48,"(34, 35)",19
48,"(34, 37)",-1
48,"(34, 38)",-1
48,"(34, 39)",20
48,"(34, 40)",20
48,"(34, 41)",-1
48,"(34, 43)",-1
48,"(34, 44)",22
48,"(34, 48)",15
48,"(34, 50)",15
48,"(34, 51)",16
48,"(34, 52)",15
48,"(34, 53)",16
48,"(34, 55)",-1
48,"(34, 56)",18
48,"(34, 57)",18
48,"(34, 58)",-1
48,"(34, 59)",-1
48,"(34, 60)",24
48,"(34, 62)",23
48,"(34, 63)",23
48,"(34, 66)",-1
48,"(34, 67)",-1
48,"(34, 69)",18
48,"(34, 71)",21
48,"(34, 72)",20
48,"(34, 73)",19
48,"(34, 75)",20
48,"(34, 76)",-1
48,"(34, 77)",19
48,"(34, 78)",19
48,"(34, 80)",17
48,"(34, 81)",-1
48,"(34, 82)",-1
48,"(34, 84)",13
48,"(34, 85)",13
48,"(34, 86)",15
48,"(34, 89)",17
48,"(34, 92)",17
48,"(34, 93)",-1
48,"(34, 94)",19
48,"(34, 95)",18
48,"(34, 98)",-1
48,"(35, 0)",15
48,"(35, 1)",14
48,"(35, 2)",-1
48,"(35, 3)",14
48,"(35, 4)",14
48,"(35, 5)",13
48,"(35, 6)",14
48,"(35, 8)",15
48,"(35, 10)",16
48,"(35, 11)",16
48,"(35, 12)",-1
48,"(35, 15)",10
48,"(35, 17)",10
48,"(35, 18)",10
48,"(35, 19)",11
48,"(35, 20)",11
48,"(35, 21)",-1
