Step,AgentID,Steps to fire up
75,"(27, 13)",-1
75,"(27, 15)",-1
75,"(27, 16)",-1
75,"(27, 18)",-1
75,"(27, 20)",44
75,"(27, 21)",43
75,"(27, 22)",43
75,"(27, 24)",42
75,"(27, 25)",41
75,"(27, 26)",41
75,"(27, 27)",41
75,"(27, 29)",39
75,"(27, 30)",38
75,"(27, 32)",37
75,"(27, 34)",36
75,"(27, 35)",35
75,"(27, 36)",35
75,"(27, 37)",34
75,"(27, 38)",34
75,"(27, 39)",33
75,"(27, 40)",33
75,"(27, 41)",32
75,"(27, 42)",31
75,"(27, 43)",31
75,"(27, 44)",31
75,"(27, 45)",30
75,"(27, 47)",29
75,"(27, 48)",28
75,"(27, 51)",23
75,"(27, 52)",22
75,"(27, 53)",21
75,"(27, 54)",21
75,"(27, 55)",21
75,"(27, 56)",20
75,"(27, 57)",20
75,"(27, 58)",20
75,"(27, 59)",20
75,"(27, 61)",20
75,"(27, 63)",19
75,"(27, 64)",19
75,"(27, 65)",19
75,"(27, 66)",19
75,"(27, 67)",19
75,"(27, 68)",19
75,"(27, 69)",19
75,"(27, 70)",20
75,"(27, 72)",30
75,"(27, 73)",29
75,"(27, 76)",-1
75,"(27, 77)",-1
75,"(27, 78)",-1
75,"(27, 79)",-1
75,"(27, 80)",-1
75,"(27, 81)",-1
75,"(27, 86)",34
75,"(27, 87)",34
75,"(27, 88)",35
75,"(27, 89)",35
75,"(27, 90)",36
75,"(27, 91)",36
75,"(27, 92)",36
75,"(27, 93)",37
75,"(27, 94)",37
75,"(27, 96)",-1
75,"(27, 97)",-1
75,"(27, 98)",-1
75,"(27, 99)",-1
75,"(28, 0)",-1
75,"(28, 1)",-1
75,"(28, 2)",-1
75,"(28, 3)",-1
75,"(28, 4)",-1
75,"(28, 5)",-1
75,"(28, 8)",-1
75,"(28, 9)",-1
75,"(28, 10)",-1
75,"(28, 11)",-1
75,"(28, 12)",-1
75,"(28, 13)",-1
75,"(28, 14)",-1
75,"(28, 15)",-1
75,"(28, 16)",-1
75,"(28, 17)",-1
75,"(28, 18)",-1
75,"(28, 20)",44
75,"(28, 21)",44
75,"(28, 22)",43
75,"(28, 23)",42
75,"(28, 24)",43
75,"(28, 25)",42
75,"(28, 26)",-1
75,"(28, 27)",-1
75,"(28, 28)",40
75,"(28, 29)",39
75,"(28, 30)",40
75,"(28, 31)",37
75,"(28, 32)",-1
75,"(28, 34)",-1
75,"(28, 35)",35
75,"(28, 37)",35
75,"(28, 38)",34
75,"(28, 39)",34
75,"(28, 40)",36
75,"(28, 41)",33
75,"(28, 42)",33
75,"(28, 43)",44
75,"(28, 44)",-1
75,"(28, 45)",31
75,"(28, 46)",30
75,"(28, 47)",29
75,"(28, 48)",30
75,"(28, 49)",-1
75,"(28, 51)",24
75,"(28, 52)",-1
75,"(28, 53)",23
75,"(28, 54)",-1
75,"(28, 55)",-1
75,"(28, 56)",-1
75,"(28, 57)",-1
75,"(28, 58)",-1
75,"(28, 59)",-1
75,"(28, 60)",-1
75,"(28, 61)",-1
75,"(28, 63)",20
75,"(28, 64)",19
75,"(28, 65)",-1
75,"(28, 66)",19
75,"(28, 67)",19
75,"(28, 68)",20
75,"(28, 69)",20
75,"(28, 70)",-1
75,"(28, 72)",31
75,"(28, 73)",-1
75,"(28, 74)",29
75,"(28, 75)",-1
75,"(28, 76)",-1
75,"(28, 77)",-1
75,"(28, 78)",-1
75,"(28, 82)",-1
75,"(28, 83)",-1
75,"(28, 85)",33
75,"(28, 86)",34
75,"(28, 88)",35
75,"(28, 89)",-1
75,"(28, 90)",-1
75,"(28, 91)",36
75,"(28, 92)",-1
75,"(28, 94)",37
75,"(28, 95)",-1
75,"(28, 97)",-1
75,"(28, 98)",-1
75,"(28, 99)",-1
75,"(29, 0)",-1
75,"(29, 1)",-1
75,"(29, 2)",-1
75,"(29, 3)",-1
75,"(29, 4)",-1
75,"(29, 5)",-1
75,"(29, 6)",-1
75,"(29, 7)",-1
75,"(29, 8)",-1
75,"(29, 9)",-1
75,"(29, 10)",-1
75,"(29, 11)",-1
75,"(29, 12)",-1
75,"(29, 15)",-1
75,"(29, 16)",-1
75,"(29, 17)",-1
75,"(29, 18)",-1
75,"(29, 19)",-1
75,"(29, 21)",44
75,"(29, 22)",43
75,"(29, 23)",43
75,"(29, 24)",43
75,"(29, 25)",-1
75,"(29, 26)",-1
75,"(29, 27)",41
75,"(29, 28)",40
75,"(29, 29)",40
75,"(29, 30)",40
75,"(29, 32)",41
75,"(29, 34)",-1
75,"(29, 35)",36
75,"(29, 36)",36
75,"(29, 37)",40
75,"(29, 39)",35
75,"(29, 40)",-1
75,"(29, 41)",33
75,"(29, 42)",33
75,"(29, 44)",43
75,"(29, 46)",30
75,"(29, 47)",29
75,"(29, 48)",-1
75,"(29, 49)",-1
75,"(29, 50)",-1
75,"(29, 51)",-1
75,"(29, 52)",-1
75,"(29, 53)",-1
75,"(29, 54)",-1
75,"(29, 55)",-1
75,"(29, 56)",-1
75,"(29, 58)",-1
75,"(29, 59)",-1
75,"(29, 60)",-1
75,"(29, 61)",-1
75,"(29, 62)",22
75,"(29, 63)",23
75,"(29, 64)",20
75,"(29, 65)",-1
75,"(29, 66)",19
75,"(29, 67)",20
75,"(29, 68)",20
75,"(29, 69)",20
75,"(29, 70)",21
75,"(29, 72)",-1
75,"(29, 73)",28
75,"(29, 74)",28
75,"(29, 75)",-1
75,"(29, 76)",-1
75,"(29, 77)",-1
75,"(29, 79)",-1
75,"(29, 80)",-1
75,"(29, 81)",-1
75,"(29, 82)",-1
75,"(29, 83)",-1
75,"(29, 84)",33
75,"(29, 85)",33
75,"(29, 86)",-1
75,"(29, 87)",-1
75,"(29, 88)",-1
75,"(29, 91)",-1
75,"(29, 95)",-1
75,"(29, 97)",-1
75,"(29, 98)",-1
75,"(29, 99)",-1
75,"(30, 0)",-1
75,"(30, 1)",-1
75,"(30, 2)",-1
75,"(30, 3)",-1
75,"(30, 5)",-1
75,"(30, 6)",-1
75,"(30, 7)",-1
75,"(30, 8)",-1
75,"(30, 9)",-1
75,"(30, 10)",-1
75,"(30, 12)",-1
75,"(30, 13)",-1
75,"(30, 14)",-1
75,"(30, 16)",-1
75,"(30, 17)",-1
75,"(30, 19)",47
75,"(30, 20)",46
75,"(30, 21)",45
75,"(30, 23)",43
75,"(30, 24)",43
75,"(30, 25)",43
75,"(30, 26)",42
75,"(30, 27)",41
75,"(30, 28)",41
75,"(30, 29)",40
75,"(30, 31)",41
75,"(30, 35)",36
75,"(30, 36)",37
75,"(30, 37)",-1
75,"(30, 38)",39
75,"(30, 39)",36
75,"(30, 40)",36
75,"(30, 41)",-1
75,"(30, 42)",42
75,"(30, 43)",42
75,"(30, 44)",-1
75,"(30, 45)",-1
75,"(30, 46)",-1
75,"(30, 48)",44
75,"(30, 51)",-1
75,"(30, 52)",-1
75,"(30, 53)",-1
75,"(30, 54)",-1
75,"(30, 55)",-1
75,"(30, 56)",-1
75,"(30, 57)",-1
75,"(30, 58)",-1
75,"(30, 59)",-1
75,"(30, 60)",-1
75,"(30, 61)",-1
75,"(30, 62)",-1
75,"(30, 63)",21
75,"(30, 64)",21
75,"(30, 66)",20
75,"(30, 67)",-1
75,"(30, 68)",21
75,"(30, 70)",22
75,"(30, 71)",-1
75,"(30, 72)",28
75,"(30, 73)",28
75,"(30, 74)",27
75,"(30, 77)",-1
75,"(30, 78)",-1
75,"(30, 80)",-1
75,"(30, 81)",-1
75,"(30, 82)",-1
75,"(30, 84)",33
75,"(30, 85)",32
75,"(30, 86)",-1
75,"(30, 87)",-1
75,"(30, 88)",-1
75,"(30, 89)",-1
75,"(30, 90)",-1
75,"(30, 91)",-1
75,"(30, 92)",-1
75,"(30, 93)",-1
75,"(30, 94)",-1
75,"(30, 95)",-1
75,"(30, 96)",-1
75,"(30, 97)",-1
75,"(30, 98)",-1
75,"(30, 99)",-1
75,"(31, 1)",-1
75,"(31, 3)",-1
75,"(31, 4)",-1
75,"(31, 5)",-1
75,"(31, 6)",-1
75,"(31, 7)",-1
75,"(31, 8)",-1
75,"(31, 10)",-1
75,"(31, 11)",-1
75,"(31, 12)",-1
75,"(31, 14)",-1
75,"(31, 16)",-1
75,"(31, 17)",46
75,"(31, 18)",45
75,"(31, 19)",47
75,"(31, 20)",44
75,"(31, 21)",44
75,"(31, 23)",43
75,"(31, 25)",42
75,"(31, 26)",42
75,"(31, 27)",41
75,"(31, 28)",42
75,"(31, 29)",39
75,"(31, 30)",-1
75,"(31, 32)",-1
75,"(31, 35)",36
75,"(31, 36)",37
75,"(31, 37)",38
75,"(31, 39)",39
75,"(31, 40)",-1
75,"(31, 41)",41
75,"(31, 42)",42
75,"(31, 44)",-1
75,"(31, 45)",-1
75,"(31, 47)",44
75,"(31, 48)",-1
75,"(31, 50)",-1
75,"(31, 51)",-1
75,"(31, 52)",-1
75,"(31, 53)",-1
75,"(31, 55)",-1
75,"(31, 56)",-1
75,"(31, 57)",-1
75,"(31, 58)",-1
75,"(31, 59)",-1
75,"(31, 60)",-1
75,"(31, 62)",-1
75,"(31, 63)",22
75,"(31, 64)",21
75,"(31, 65)",21
75,"(31, 66)",21
75,"(31, 67)",22
75,"(31, 69)",23
75,"(31, 70)",24
75,"(31, 71)",-1
75,"(31, 72)",-1
75,"(31, 73)",28
75,"(31, 74)",26
75,"(31, 75)",27
75,"(31, 77)",30
75,"(31, 78)",29
75,"(31, 79)",30
75,"(31, 80)",-1
75,"(31, 84)",33
75,"(31, 85)",31
75,"(31, 86)",-1
75,"(31, 87)",-1
75,"(31, 88)",-1
75,"(31, 89)",-1
75,"(31, 90)",-1
75,"(31, 91)",-1
75,"(31, 92)",-1
75,"(31, 94)",-1
75,"(31, 95)",-1
75,"(31, 96)",-1
75,"(31, 97)",-1
75,"(31, 98)",-1
75,"(31, 99)",-1
75,"(32, 1)",-1
75,"(32, 2)",-1
75,"(32, 3)",-1
75,"(32, 4)",-1
75,"(32, 5)",-1
75,"(32, 6)",-1
75,"(32, 7)",-1
75,"(32, 8)",-1
75,"(32, 10)",-1
75,"(32, 11)",-1
75,"(32, 12)",-1
75,"(32, 13)",-1
75,"(32, 15)",46
75,"(32, 16)",45
75,"(32, 17)",45
75,"(32, 18)",45
75,"(32, 19)",44
75,"(32, 20)",44
75,"(32, 21)",44
75,"(32, 22)",43
75,"(32, 24)",43
75,"(32, 26)",41
75,"(32, 27)",40
75,"(32, 28)",40
75,"(32, 29)",39
75,"(32, 30)",39
75,"(32, 32)",38
75,"(32, 33)",38
75,"(32, 34)",37
75,"(32, 35)",37
75,"(32, 36)",37
75,"(32, 37)",38
75,"(32, 38)",38
75,"(32, 40)",39
75,"(32, 41)",40
75,"(32, 42)",41
75,"(32, 43)",41
75,"(32, 44)",42
75,"(32, 45)",43
75,"(32, 46)",43
75,"(32, 47)",44
75,"(32, 48)",44
75,"(32, 50)",-1
75,"(32, 51)",-1
75,"(32, 54)",-1
75,"(32, 55)",-1
75,"(32, 57)",-1
75,"(32, 58)",-1
75,"(32, 59)",-1
75,"(32, 61)",-1
75,"(32, 63)",21
75,"(32, 64)",21
75,"(32, 65)",21
75,"(32, 66)",21
75,"(32, 67)",21
75,"(32, 68)",22
75,"(32, 69)",23
75,"(32, 70)",24
75,"(32, 71)",25
75,"(32, 72)",25
75,"(32, 73)",26
75,"(32, 74)",26
75,"(32, 75)",27
75,"(32, 76)",27
75,"(32, 77)",27
75,"(32, 78)",28
75,"(32, 79)",29
75,"(32, 80)",29
75,"(32, 81)",30
75,"(32, 82)",30
75,"(32, 83)",31
75,"(32, 84)",31
75,"(32, 85)",31
75,"(32, 87)",-1
75,"(32, 88)",-1
75,"(32, 89)",-1
75,"(32, 90)",-1
75,"(32, 91)",-1
75,"(32, 92)",-1
75,"(32, 93)",-1
75,"(32, 94)",-1
75,"(32, 95)",-1
75,"(32, 96)",-1
75,"(32, 99)",-1
75,"(33, 0)",-1
75,"(33, 1)",-1
75,"(33, 2)",-1
75,"(33, 3)",-1
75,"(33, 5)",-1
75,"(33, 6)",-1
75,"(33, 8)",-1
75,"(33, 9)",-1
75,"(33, 10)",-1
75,"(33, 11)",-1
75,"(33, 12)",-1
75,"(33, 13)",-1
75,"(33, 15)",-1
75,"(33, 17)",46
75,"(33, 18)",45
75,"(33, 19)",-1
75,"(33, 20)",-1
75,"(33, 22)",44
75,"(33, 23)",43
75,"(33, 24)",43
75,"(33, 26)",-1
75,"(33, 27)",41
75,"(33, 28)",42
75,"(33, 29)",39
75,"(33, 30)",-1
75,"(33, 31)",38
75,"(33, 32)",-1
75,"(33, 34)",-1
75,"(33, 35)",37
75,"(33, 36)",38
75,"(33, 37)",39
75,"(33, 38)",39
75,"(33, 39)",-1
75,"(33, 41)",-1
75,"(33, 42)",-1
75,"(33, 43)",43
75,"(33, 44)",43
75,"(33, 45)",44
75,"(33, 49)",-1
75,"(33, 50)",-1
75,"(33, 52)",-1
75,"(33, 53)",-1
75,"(33, 55)",-1
75,"(33, 56)",-1
75,"(33, 57)",-1
75,"(33, 59)",-1
75,"(33, 60)",-1
75,"(33, 61)",-1
75,"(33, 62)",-1
75,"(33, 63)",-1
75,"(33, 64)",21
75,"(33, 65)",23
75,"(33, 66)",22
75,"(33, 67)",24
75,"(33, 68)",-1
75,"(33, 69)",-1
75,"(33, 70)",-1
75,"(33, 71)",-1
75,"(33, 72)",28
75,"(33, 73)",27
75,"(33, 74)",26
75,"(33, 75)",27
75,"(33, 76)",28
75,"(33, 77)",28
75,"(33, 78)",30
75,"(33, 79)",29
75,"(33, 80)",30
75,"(33, 81)",31
75,"(33, 83)",-1
75,"(33, 85)",31
75,"(33, 87)",-1
75,"(33, 89)",-1
75,"(33, 90)",-1
75,"(33, 91)",-1
75,"(33, 92)",-1
75,"(33, 93)",-1
75,"(33, 94)",-1
75,"(33, 95)",-1
75,"(33, 96)",-1
75,"(33, 97)",-1
75,"(33, 98)",-1
75,"(33, 99)",-1
75,"(34, 1)",-1
75,"(34, 2)",-1
75,"(34, 3)",-1
75,"(34, 4)",-1
75,"(34, 5)",-1
75,"(34, 6)",-1
75,"(34, 7)",-1
75,"(34, 8)",-1
75,"(34, 9)",-1
75,"(34, 10)",-1
75,"(34, 11)",-1
75,"(34, 12)",-1
75,"(34, 13)",-1
75,"(34, 14)",-1
75,"(34, 15)",-1
75,"(34, 16)",-1
75,"(34, 18)",-1
75,"(34, 19)",-1
75,"(34, 20)",-1
75,"(34, 21)",-1
75,"(34, 22)",-1
75,"(34, 23)",43
75,"(34, 25)",-1
75,"(34, 26)",-1
75,"(34, 30)",40
75,"(34, 31)",39
75,"(34, 32)",40
75,"(34, 33)",-1
75,"(34, 34)",-1
75,"(34, 36)",40
75,"(34, 37)",40
75,"(34, 38)",-1
75,"(34, 40)",-1
75,"(34, 41)",-1
75,"(34, 42)",-1
75,"(34, 43)",-1
75,"(34, 44)",44
75,"(34, 45)",44
75,"(34, 46)",-1
75,"(34, 51)",-1
75,"(34, 52)",-1
75,"(34, 54)",-1
75,"(34, 55)",-1
75,"(34, 58)",-1
75,"(34, 59)",-1
75,"(34, 60)",-1
75,"(34, 62)",-1
75,"(34, 63)",-1
75,"(34, 64)",22
75,"(34, 65)",23
75,"(34, 66)",23
75,"(34, 68)",-1
75,"(34, 69)",-1
75,"(34, 70)",-1
75,"(34, 71)",-1
75,"(34, 72)",-1
75,"(34, 73)",-1
75,"(34, 74)",27
75,"(34, 75)",28
75,"(34, 76)",28
75,"(34, 77)",-1
75,"(34, 78)",-1
75,"(34, 79)",-1
75,"(34, 80)",-1
75,"(34, 81)",-1
75,"(34, 83)",-1
75,"(34, 84)",-1
75,"(34, 85)",31
75,"(34, 87)",-1
75,"(34, 89)",-1
75,"(34, 90)",-1
75,"(34, 91)",-1
75,"(34, 92)",-1
75,"(34, 94)",-1
75,"(34, 96)",-1
75,"(34, 98)",-1
75,"(34, 99)",-1
75,"(35, 0)",-1
75,"(35, 1)",-1
75,"(35, 2)",-1
75,"(35, 3)",-1
75,"(35, 4)",-1
75,"(35, 6)",-1
75,"(35, 7)",-1
75,"(35, 8)",-1
75,"(35, 9)",-1
75,"(35, 12)",-1
75,"(35, 13)",-1
75,"(35, 17)",-1
75,"(35, 19)",-1
75,"(35, 20)",-1
75,"(35, 21)",-1
75,"(35, 22)",-1
75,"(35, 24)",-1
75,"(35, 27)",-1
75,"(35, 28)",-1
75,"(35, 29)",41
75,"(35, 31)",39
75,"(35, 32)",40
75,"(35, 33)",-1
75,"(35, 34)",-1
75,"(35, 35)",40
75,"(35, 36)",-1
75,"(35, 37)",-1
75,"(35, 38)",-1
75,"(35, 39)",-1
75,"(35, 41)",-1
75,"(35, 45)",-1
75,"(35, 46)",-1
75,"(35, 47)",-1
75,"(35, 48)",-1
75,"(35, 49)",-1
75,"(35, 50)",-1
75,"(35, 51)",-1
75,"(35, 53)",-1
75,"(35, 54)",-1
75,"(35, 55)",-1
75,"(35, 56)",-1
75,"(35, 57)",-1
75,"(35, 58)",-1
75,"(35, 59)",-1
75,"(35, 63)",-1
75,"(35, 66)",24
75,"(35, 68)",-1
75,"(35, 69)",-1
75,"(35, 70)",-1
75,"(35, 71)",-1
75,"(35, 72)",-1
75,"(35, 74)",27
75,"(35, 76)",-1
75,"(35, 77)",-1
75,"(35, 79)",-1
75,"(35, 80)",-1
75,"(35, 81)",-1
75,"(35, 82)",-1
75,"(35, 83)",-1
75,"(35, 84)",-1
75,"(35, 87)",-1
75,"(35, 88)",-1
75,"(35, 89)",-1
75,"(35, 90)",-1
75,"(35, 91)",-1
75,"(35, 92)",-1
75,"(35, 93)",-1
75,"(35, 94)",-1
75,"(35, 95)",-1
75,"(35, 96)",-1
75,"(35, 97)",-1
75,"(35, 98)",-1
75,"(35, 99)",-1
75,"(36, 0)",-1
75,"(36, 1)",-1
75,"(36, 2)",-1
75,"(36, 3)",-1
75,"(36, 4)",-1
75,"(36, 5)",-1
75,"(36, 6)",-1
75,"(36, 7)",-1
75,"(36, 8)",-1
75,"(36, 9)",-1
75,"(36, 10)",-1
75,"(36, 11)",-1
75,"(36, 13)",-1
75,"(36, 14)",-1
75,"(36, 15)",-1
75,"(36, 16)",-1
75,"(36, 17)",-1
75,"(36, 18)",-1
75,"(36, 19)",-1
75,"(36, 20)",-1
75,"(36, 21)",-1
75,"(36, 22)",-1
75,"(36, 23)",-1
75,"(36, 24)",-1
75,"(36, 25)",-1
75,"(36, 26)",-1
75,"(36, 27)",-1
75,"(36, 28)",-1
75,"(36, 29)",41
75,"(36, 30)",42
75,"(36, 31)",40
75,"(36, 32)",42
75,"(36, 33)",-1
75,"(36, 35)",40
75,"(36, 36)",-1
75,"(36, 37)",-1
75,"(36, 38)",-1
75,"(36, 39)",-1
75,"(36, 40)",-1
75,"(36, 41)",-1
75,"(36, 43)",-1
75,"(36, 44)",-1
75,"(36, 45)",-1
75,"(36, 46)",-1
75,"(36, 47)",-1
75,"(36, 48)",-1
75,"(36, 49)",-1
75,"(36, 51)",-1
75,"(36, 52)",-1
75,"(36, 53)",-1
75,"(36, 55)",-1
75,"(36, 56)",-1
75,"(36, 57)",-1
75,"(36, 58)",-1
75,"(36, 59)",-1
75,"(36, 61)",-1
75,"(36, 63)",-1
75,"(36, 65)",-1
75,"(36, 66)",25
75,"(36, 67)",25
75,"(36, 68)",-1
75,"(36, 69)",-1
75,"(36, 70)",-1
75,"(36, 71)",-1
75,"(36, 72)",-1
75,"(36, 73)",29
75,"(36, 74)",28
75,"(36, 75)",-1
75,"(36, 76)",-1
75,"(36, 79)",-1
75,"(36, 80)",-1
75,"(36, 81)",-1
75,"(36, 82)",-1
75,"(36, 84)",-1
75,"(36, 85)",-1
75,"(36, 86)",-1
75,"(36, 87)",-1
75,"(36, 89)",-1
75,"(36, 90)",-1
75,"(36, 92)",-1
75,"(36, 93)",-1
75,"(36, 94)",-1
75,"(36, 95)",-1
75,"(36, 96)",-1
75,"(36, 97)",-1
75,"(36, 98)",-1
75,"(36, 99)",-1
75,"(37, 0)",-1
75,"(37, 1)",-1
75,"(37, 4)",-1
75,"(37, 5)",-1
75,"(37, 6)",-1
75,"(37, 7)",-1
75,"(37, 9)",-1
75,"(37, 10)",-1
75,"(37, 11)",-1
75,"(37, 12)",-1
75,"(37, 13)",-1
75,"(37, 14)",-1
75,"(37, 15)",-1
75,"(37, 17)",-1
75,"(37, 18)",-1
75,"(37, 19)",-1
75,"(37, 20)",-1
75,"(37, 21)",-1
75,"(37, 22)",-1
75,"(37, 23)",-1
75,"(37, 24)",-1
75,"(37, 25)",-1
75,"(37, 26)",-1
75,"(37, 27)",-1
75,"(37, 28)",-1
75,"(37, 30)",42
75,"(37, 31)",41
75,"(37, 32)",-1
75,"(37, 35)",41
75,"(37, 37)",-1
75,"(37, 38)",-1
75,"(37, 39)",-1
75,"(37, 40)",-1
75,"(37, 42)",-1
75,"(37, 43)",-1
75,"(37, 46)",-1
75,"(37, 47)",-1
75,"(37, 48)",-1
75,"(37, 49)",-1
75,"(37, 50)",-1
75,"(37, 52)",-1
75,"(37, 53)",-1
75,"(37, 54)",-1
75,"(37, 55)",-1
75,"(37, 56)",-1
75,"(37, 57)",-1
75,"(37, 58)",-1
75,"(37, 59)",-1
75,"(37, 60)",-1
75,"(37, 61)",-1
75,"(37, 62)",-1
75,"(37, 63)",-1
75,"(37, 67)",-1
75,"(37, 68)",-1
75,"(37, 70)",-1
75,"(37, 71)",-1
75,"(37, 72)",-1
75,"(37, 73)",-1
75,"(37, 75)",-1
75,"(37, 76)",-1
75,"(37, 77)",-1
75,"(37, 78)",-1
75,"(37, 80)",-1
75,"(37, 81)",-1
75,"(37, 82)",-1
75,"(37, 83)",-1
75,"(37, 85)",-1
75,"(37, 86)",-1
75,"(37, 87)",-1
75,"(37, 88)",-1
75,"(37, 89)",-1
75,"(37, 90)",-1
75,"(37, 93)",-1
75,"(37, 94)",-1
75,"(37, 95)",-1
75,"(37, 96)",-1
75,"(37, 97)",-1
75,"(37, 99)",-1
75,"(38, 0)",-1
75,"(38, 1)",-1
75,"(38, 2)",-1
75,"(38, 3)",-1
75,"(38, 4)",-1
75,"(38, 5)",-1
75,"(38, 6)",-1
75,"(38, 7)",-1
75,"(38, 8)",-1
75,"(38, 9)",-1
75,"(38, 10)",-1
75,"(38, 11)",-1
75,"(38, 12)",-1
75,"(38, 14)",-1
75,"(38, 16)",-1
75,"(38, 17)",-1
75,"(38, 18)",-1
75,"(38, 19)",-1
75,"(38, 20)",-1
75,"(38, 21)",-1
75,"(38, 22)",-1
75,"(38, 23)",-1
75,"(38, 25)",-1
75,"(38, 26)",-1
75,"(38, 27)",-1
75,"(38, 28)",-1
75,"(38, 29)",42
75,"(38, 30)",45
75,"(38, 32)",46
75,"(38, 33)",47
75,"(38, 34)",48
75,"(38, 35)",41
75,"(38, 36)",42
75,"(38, 37)",43
75,"(38, 38)",-1
75,"(38, 39)",-1
75,"(38, 41)",-1
75,"(38, 42)",-1
75,"(38, 43)",-1
75,"(38, 46)",-1
75,"(38, 47)",-1
75,"(38, 52)",-1
75,"(38, 53)",-1
75,"(38, 54)",-1
75,"(38, 55)",-1
75,"(38, 56)",-1
75,"(38, 58)",-1
75,"(38, 59)",-1
75,"(38, 60)",-1
75,"(38, 61)",-1
75,"(38, 62)",-1
75,"(38, 63)",-1
75,"(38, 65)",-1
75,"(38, 66)",-1
75,"(38, 68)",-1
75,"(38, 71)",-1
75,"(38, 72)",-1
75,"(38, 73)",-1
75,"(38, 75)",-1
75,"(38, 76)",-1
75,"(38, 77)",-1
75,"(38, 78)",-1
75,"(38, 79)",-1
75,"(38, 80)",-1
75,"(38, 81)",-1
75,"(38, 82)",-1
75,"(38, 83)",-1
75,"(38, 84)",-1
75,"(38, 85)",-1
75,"(38, 86)",-1
75,"(38, 87)",-1
75,"(38, 88)",-1
75,"(38, 89)",-1
75,"(38, 90)",-1
75,"(38, 92)",-1
75,"(38, 93)",-1
75,"(38, 94)",-1
75,"(38, 95)",-1
75,"(38, 97)",-1
75,"(38, 98)",-1
75,"(39, 0)",-1
75,"(39, 1)",-1
75,"(39, 2)",-1
75,"(39, 3)",-1
75,"(39, 4)",-1
75,"(39, 5)",-1
75,"(39, 6)",-1
75,"(39, 7)",-1
75,"(39, 8)",-1
75,"(39, 11)",-1
75,"(39, 12)",-1
75,"(39, 13)",-1
75,"(39, 14)",-1
75,"(39, 15)",-1
75,"(39, 16)",-1
75,"(39, 17)",-1
75,"(39, 18)",-1
75,"(39, 20)",-1
75,"(39, 21)",-1
75,"(39, 22)",-1
75,"(39, 24)",-1
75,"(39, 25)",-1
75,"(39, 27)",-1
75,"(39, 29)",42
75,"(39, 30)",-1
75,"(39, 31)",45
75,"(39, 32)",46
75,"(39, 34)",43
75,"(39, 35)",42
75,"(39, 36)",43
75,"(39, 37)",-1
75,"(39, 38)",-1
75,"(39, 40)",-1
75,"(39, 41)",-1
75,"(39, 42)",-1
75,"(39, 43)",-1
75,"(39, 44)",-1
75,"(39, 45)",-1
75,"(39, 46)",-1
75,"(39, 48)",-1
75,"(39, 49)",-1
75,"(39, 50)",-1
75,"(39, 51)",-1
75,"(39, 52)",-1
75,"(39, 53)",-1
75,"(39, 54)",-1
75,"(39, 55)",-1
75,"(39, 56)",-1
75,"(39, 61)",-1
75,"(39, 64)",-1
75,"(39, 67)",-1
75,"(39, 69)",-1
75,"(39, 70)",-1
75,"(39, 71)",-1
75,"(39, 73)",-1
75,"(39, 74)",-1
75,"(39, 76)",-1
75,"(39, 78)",-1
75,"(39, 79)",-1
75,"(39, 80)",-1
75,"(39, 81)",-1
75,"(39, 82)",-1
75,"(39, 83)",-1
75,"(39, 84)",-1
75,"(39, 85)",-1
75,"(39, 86)",-1
75,"(39, 88)",-1
75,"(39, 89)",-1
75,"(39, 90)",-1
75,"(39, 91)",-1
75,"(39, 92)",-1
75,"(39, 93)",-1
75,"(39, 94)",-1
75,"(39, 95)",-1
75,"(39, 96)",-1
75,"(39, 97)",-1
75,"(39, 99)",-1
75,"(40, 0)",-1
75,"(40, 1)",-1
75,"(40, 2)",-1
75,"(40, 4)",-1
75,"(40, 5)",-1
75,"(40, 6)",-1
75,"(40, 7)",-1
75,"(40, 8)",-1
75,"(40, 9)",-1
75,"(40, 11)",-1
75,"(40, 12)",-1
75,"(40, 14)",-1
75,"(40, 15)",-1
75,"(40, 16)",-1
75,"(40, 17)",-1
75,"(40, 18)",-1
75,"(40, 19)",-1
75,"(40, 20)",-1
75,"(40, 21)",-1
75,"(40, 22)",-1
75,"(40, 23)",52
75,"(40, 24)",-1
75,"(40, 25)",-1
75,"(40, 26)",-1
75,"(40, 28)",46
75,"(40, 29)",43
75,"(40, 30)",44
75,"(40, 31)",45
75,"(40, 32)",45
75,"(40, 34)",-1
75,"(40, 36)",-1
75,"(40, 37)",-1
75,"(40, 38)",-1
75,"(40, 39)",-1
75,"(40, 40)",-1
75,"(40, 41)",-1
75,"(40, 42)",-1
75,"(40, 43)",-1
75,"(40, 44)",-1
75,"(40, 45)",-1
75,"(40, 47)",63
75,"(40, 49)",-1
75,"(40, 51)",-1
75,"(40, 52)",-1
75,"(40, 55)",-1
75,"(40, 56)",-1
75,"(40, 58)",-1
75,"(40, 59)",-1
75,"(40, 61)",-1
75,"(40, 64)",-1
75,"(40, 65)",-1
75,"(40, 67)",-1
75,"(40, 68)",-1
75,"(40, 69)",-1
75,"(40, 70)",-1
75,"(40, 71)",-1
75,"(40, 73)",-1
75,"(40, 74)",-1
75,"(40, 75)",-1
75,"(40, 76)",-1
75,"(40, 78)",-1
75,"(40, 79)",-1
75,"(40, 81)",-1
75,"(40, 82)",-1
75,"(40, 83)",-1
75,"(40, 84)",-1
75,"(40, 85)",-1
