Step,AgentID,Steps to fire up
14,"(17, 21)",-1
14,"(17, 22)",-1
14,"(17, 24)",-1
14,"(17, 27)",-1
14,"(17, 29)",-1
14,"(17, 30)",-1
14,"(17, 34)",-1
14,"(17, 35)",-1
14,"(17, 37)",-1
14,"(17, 38)",-1
14,"(17, 39)",-1
14,"(17, 40)",-1
14,"(17, 41)",-1
14,"(17, 42)",-1
14,"(17, 43)",-1
14,"(17, 44)",-1
14,"(17, 45)",-1
14,"(17, 47)",-1
14,"(17, 48)",-1
14,"(17, 50)",8
14,"(17, 51)",-1
14,"(17, 53)",-1
14,"(17, 54)",-1
14,"(17, 56)",7
14,"(17, 58)",6
14,"(17, 59)",-1
14,"(17, 60)",7
14,"(17, 61)",-1
14,"(17, 62)",6
14,"(17, 63)",7
14,"(17, 64)",8
14,"(17, 65)",7
14,"(17, 66)",8
14,"(17, 67)",-1
14,"(17, 68)",-1
14,"(17, 69)",-1
14,"(17, 71)",-1
14,"(17, 72)",-1
14,"(17, 73)",-1
14,"(17, 75)",-1
14,"(17, 77)",-1
14,"(17, 79)",-1
14,"(17, 83)",-1
14,"(17, 85)",-1
14,"(17, 87)",-1
14,"(17, 91)",-1
14,"(17, 92)",-1
14,"(17, 94)",-1
14,"(17, 96)",-1
14,"(17, 97)",-1
14,"(17, 98)",-1
14,"(17, 99)",-1
14,"(18, 0)",-1
14,"(18, 1)",-1
14,"(18, 2)",-1
14,"(18, 3)",-1
14,"(18, 4)",-1
14,"(18, 5)",-1
14,"(18, 7)",14
14,"(18, 9)",12
14,"(18, 11)",11
14,"(18, 14)",-1
14,"(18, 16)",-1
14,"(18, 19)",-1
14,"(18, 20)",-1
14,"(18, 21)",-1
14,"(18, 26)",-1
14,"(18, 27)",-1
14,"(18, 28)",-1
14,"(18, 30)",-1
14,"(18, 31)",-1
14,"(18, 32)",-1
14,"(18, 33)",-1
14,"(18, 34)",-1
14,"(18, 35)",-1
14,"(18, 37)",-1
14,"(18, 38)",-1
14,"(18, 40)",-1
14,"(18, 42)",-1
14,"(18, 44)",-1
14,"(18, 46)",-1
14,"(18, 48)",-1
14,"(18, 49)",-1
14,"(18, 50)",-1
14,"(18, 51)",-1
14,"(18, 52)",-1
14,"(18, 54)",-1
14,"(18, 55)",7
14,"(18, 58)",6
14,"(18, 59)",7
14,"(18, 61)",-1
14,"(18, 63)",7
14,"(18, 64)",8
14,"(18, 65)",8
14,"(18, 66)",-1
14,"(18, 67)",-1
14,"(18, 68)",-1
14,"(18, 70)",-1
14,"(18, 71)",-1
14,"(18, 72)",-1
14,"(18, 73)",-1
14,"(18, 74)",-1
14,"(18, 76)",-1
14,"(18, 79)",-1
14,"(18, 80)",-1
14,"(18, 81)",-1
14,"(18, 83)",-1
14,"(18, 84)",-1
14,"(18, 85)",-1
14,"(18, 87)",-1
14,"(18, 88)",-1
14,"(18, 89)",-1
14,"(18, 90)",-1
14,"(18, 91)",-1
14,"(18, 93)",-1
14,"(18, 94)",-1
14,"(18, 96)",-1
14,"(18, 97)",-1
14,"(18, 99)",-1
14,"(19, 0)",-1
14,"(19, 1)",-1
14,"(19, 3)",-1
14,"(19, 7)",-1
14,"(19, 8)",13
14,"(19, 10)",-1
14,"(19, 11)",12
14,"(19, 12)",-1
14,"(19, 13)",-1
14,"(19, 14)",-1
14,"(19, 15)",-1
14,"(19, 17)",-1
14,"(19, 18)",-1
14,"(19, 19)",-1
14,"(19, 21)",-1
14,"(19, 22)",-1
14,"(19, 23)",-1
14,"(19, 24)",-1
14,"(19, 25)",-1
14,"(19, 27)",-1
14,"(19, 29)",-1
14,"(19, 30)",-1
14,"(19, 31)",-1
14,"(19, 32)",-1
14,"(19, 33)",-1
14,"(19, 35)",-1
14,"(19, 36)",-1
14,"(19, 38)",-1
14,"(19, 40)",-1
14,"(19, 41)",-1
14,"(19, 42)",-1
14,"(19, 43)",-1
14,"(19, 44)",-1
14,"(19, 45)",-1
14,"(19, 46)",-1
14,"(19, 47)",-1
14,"(19, 48)",-1
14,"(19, 51)",-1
14,"(19, 52)",-1
14,"(19, 54)",-1
14,"(19, 58)",7
14,"(19, 59)",-1
14,"(19, 60)",-1
14,"(19, 63)",-1
14,"(19, 64)",8
14,"(19, 66)",-1
14,"(19, 67)",-1
14,"(19, 68)",-1
14,"(19, 69)",-1
14,"(19, 70)",-1
14,"(19, 72)",-1
14,"(19, 73)",-1
14,"(19, 76)",-1
14,"(19, 77)",-1
14,"(19, 80)",-1
14,"(19, 81)",-1
14,"(19, 82)",-1
14,"(19, 84)",-1
14,"(19, 85)",-1
14,"(19, 87)",-1
14,"(19, 89)",-1
14,"(19, 90)",-1
14,"(19, 91)",-1
14,"(19, 92)",-1
14,"(19, 93)",-1
14,"(19, 95)",-1
14,"(19, 96)",-1
14,"(19, 99)",-1
14,"(20, 1)",-1
14,"(20, 2)",-1
14,"(20, 3)",-1
14,"(20, 4)",-1
14,"(20, 5)",-1
14,"(20, 7)",-1
14,"(20, 10)",-1
14,"(20, 12)",-1
14,"(20, 14)",-1
14,"(20, 15)",-1
14,"(20, 16)",-1
14,"(20, 20)",-1
14,"(20, 21)",-1
14,"(20, 24)",-1
14,"(20, 25)",-1
14,"(20, 27)",-1
14,"(20, 29)",-1
14,"(20, 30)",-1
14,"(20, 31)",-1
14,"(20, 32)",-1
14,"(20, 33)",-1
14,"(20, 38)",-1
14,"(20, 39)",-1
14,"(20, 40)",-1
14,"(20, 41)",-1
14,"(20, 43)",-1
14,"(20, 44)",-1
14,"(20, 45)",-1
14,"(20, 46)",-1
14,"(20, 47)",-1
14,"(20, 49)",-1
14,"(20, 50)",-1
14,"(20, 51)",-1
14,"(20, 52)",-1
14,"(20, 53)",-1
14,"(20, 56)",-1
14,"(20, 57)",7
14,"(20, 58)",7
14,"(20, 61)",-1
14,"(20, 62)",-1
14,"(20, 63)",-1
14,"(20, 66)",-1
14,"(20, 67)",-1
14,"(20, 68)",-1
14,"(20, 69)",-1
14,"(20, 70)",-1
14,"(20, 71)",-1
14,"(20, 72)",-1
14,"(20, 73)",-1
14,"(20, 76)",-1
14,"(20, 77)",-1
14,"(20, 79)",-1
14,"(20, 80)",-1
14,"(20, 82)",-1
14,"(20, 83)",-1
14,"(20, 85)",-1
14,"(20, 86)",-1
14,"(20, 88)",-1
14,"(20, 89)",-1
14,"(20, 90)",-1
14,"(20, 92)",-1
14,"(20, 93)",-1
14,"(20, 94)",-1
14,"(20, 96)",-1
14,"(20, 97)",-1
14,"(20, 99)",-1
14,"(21, 0)",-1
14,"(21, 2)",-1
14,"(21, 3)",-1
14,"(21, 4)",-1
14,"(21, 5)",-1
14,"(21, 6)",-1
14,"(21, 7)",-1
14,"(21, 11)",-1
14,"(21, 14)",-1
14,"(21, 15)",-1
14,"(21, 17)",-1
14,"(21, 18)",-1
14,"(21, 23)",-1
14,"(21, 24)",-1
14,"(21, 25)",-1
14,"(21, 28)",-1
14,"(21, 30)",-1
14,"(21, 31)",-1
14,"(21, 37)",-1
14,"(21, 39)",-1
14,"(21, 41)",-1
14,"(21, 45)",-1
14,"(21, 46)",-1
14,"(21, 47)",-1
14,"(21, 48)",-1
14,"(21, 50)",-1
14,"(21, 51)",-1
14,"(21, 53)",-1
14,"(21, 54)",-1
14,"(21, 55)",-1
14,"(21, 58)",8
14,"(21, 59)",-1
14,"(21, 60)",-1
14,"(21, 61)",-1
14,"(21, 62)",-1
14,"(21, 65)",-1
14,"(21, 66)",-1
14,"(21, 67)",-1
14,"(21, 69)",-1
14,"(21, 70)",-1
14,"(21, 71)",-1
14,"(21, 72)",-1
14,"(21, 75)",-1
14,"(21, 76)",-1
14,"(21, 78)",-1
14,"(21, 80)",-1
14,"(21, 82)",-1
14,"(21, 85)",-1
14,"(21, 86)",-1
14,"(21, 88)",-1
14,"(21, 90)",-1
14,"(21, 91)",-1
14,"(21, 93)",-1
14,"(21, 94)",-1
14,"(21, 95)",-1
14,"(21, 96)",-1
14,"(21, 97)",-1
14,"(21, 99)",-1
14,"(22, 0)",-1
14,"(22, 1)",-1
14,"(22, 2)",-1
14,"(22, 4)",-1
14,"(22, 5)",-1
14,"(22, 7)",-1
14,"(22, 8)",-1
14,"(22, 9)",-1
14,"(22, 10)",-1
14,"(22, 11)",-1
14,"(22, 12)",-1
14,"(22, 13)",-1
14,"(22, 15)",-1
14,"(22, 16)",-1
14,"(22, 17)",-1
14,"(22, 18)",-1
14,"(22, 20)",-1
14,"(22, 21)",-1
14,"(22, 22)",-1
14,"(22, 23)",-1
14,"(22, 29)",-1
14,"(22, 30)",-1
14,"(22, 33)",-1
14,"(22, 37)",-1
14,"(22, 38)",-1
14,"(22, 39)",-1
14,"(22, 40)",-1
14,"(22, 42)",-1
14,"(22, 43)",-1
14,"(22, 44)",-1
14,"(22, 45)",-1
14,"(22, 48)",-1
14,"(22, 50)",-1
14,"(22, 52)",-1
14,"(22, 55)",-1
14,"(22, 56)",-1
14,"(22, 58)",8
14,"(22, 60)",-1
14,"(22, 62)",-1
14,"(22, 63)",-1
14,"(22, 64)",-1
14,"(22, 66)",-1
14,"(22, 68)",-1
14,"(22, 69)",-1
14,"(22, 71)",-1
14,"(22, 72)",-1
14,"(22, 73)",-1
14,"(22, 75)",-1
14,"(22, 77)",-1
14,"(22, 79)",-1
14,"(22, 80)",-1
14,"(22, 81)",-1
14,"(22, 82)",-1
14,"(22, 84)",-1
14,"(22, 89)",-1
14,"(22, 90)",-1
14,"(22, 93)",-1
14,"(22, 95)",-1
14,"(22, 96)",-1
14,"(23, 0)",-1
14,"(23, 1)",-1
14,"(23, 2)",-1
14,"(23, 3)",-1
14,"(23, 5)",-1
14,"(23, 7)",-1
14,"(23, 8)",-1
14,"(23, 9)",-1
14,"(23, 10)",-1
14,"(23, 12)",-1
14,"(23, 13)",-1
14,"(23, 14)",-1
14,"(23, 15)",-1
14,"(23, 20)",-1
14,"(23, 21)",-1
14,"(23, 22)",-1
14,"(23, 23)",-1
14,"(23, 24)",-1
14,"(23, 29)",-1
14,"(23, 30)",-1
14,"(23, 31)",-1
14,"(23, 32)",-1
14,"(23, 33)",-1
14,"(23, 35)",-1
14,"(23, 37)",-1
14,"(23, 38)",-1
14,"(23, 40)",-1
14,"(23, 41)",-1
14,"(23, 42)",-1
14,"(23, 43)",-1
14,"(23, 44)",-1
14,"(23, 45)",-1
14,"(23, 47)",-1
14,"(23, 48)",-1
14,"(23, 49)",-1
14,"(23, 50)",-1
14,"(23, 53)",-1
14,"(23, 58)",9
14,"(23, 60)",-1
14,"(23, 61)",-1
14,"(23, 62)",-1
14,"(23, 63)",-1
14,"(23, 65)",-1
14,"(23, 67)",-1
14,"(23, 68)",-1
14,"(23, 69)",-1
14,"(23, 71)",-1
14,"(23, 72)",-1
14,"(23, 74)",-1
14,"(23, 76)",-1
14,"(23, 77)",-1
14,"(23, 80)",-1
14,"(23, 83)",-1
14,"(23, 84)",-1
14,"(23, 85)",-1
14,"(23, 86)",-1
14,"(23, 87)",-1
14,"(23, 89)",-1
14,"(23, 90)",-1
14,"(23, 91)",-1
14,"(23, 93)",-1
14,"(23, 96)",-1
14,"(24, 0)",-1
14,"(24, 1)",-1
14,"(24, 2)",-1
14,"(24, 5)",-1
14,"(24, 6)",-1
14,"(24, 7)",-1
14,"(24, 10)",-1
14,"(24, 11)",-1
14,"(24, 13)",-1
14,"(24, 16)",-1
14,"(24, 17)",-1
14,"(24, 18)",-1
14,"(24, 19)",-1
14,"(24, 20)",-1
14,"(24, 21)",-1
14,"(24, 22)",-1
14,"(24, 23)",-1
14,"(24, 24)",-1
14,"(24, 25)",-1
14,"(24, 28)",-1
14,"(24, 29)",-1
14,"(24, 30)",-1
14,"(24, 32)",-1
14,"(24, 34)",-1
14,"(24, 36)",-1
14,"(24, 37)",-1
14,"(24, 38)",-1
14,"(24, 40)",-1
14,"(24, 41)",-1
14,"(24, 42)",-1
14,"(24, 43)",-1
14,"(24, 45)",-1
14,"(24, 46)",-1
14,"(24, 49)",-1
14,"(24, 55)",11
14,"(24, 56)",12
14,"(24, 58)",9
14,"(24, 59)",10
14,"(24, 60)",-1
14,"(24, 61)",-1
14,"(24, 62)",-1
14,"(24, 65)",-1
14,"(24, 67)",-1
14,"(24, 68)",-1
14,"(24, 69)",-1
14,"(24, 71)",-1
14,"(24, 72)",-1
14,"(24, 73)",-1
14,"(24, 74)",-1
14,"(24, 77)",-1
14,"(24, 78)",-1
14,"(24, 80)",-1
14,"(24, 81)",-1
14,"(24, 82)",-1
14,"(24, 85)",-1
14,"(24, 87)",-1
14,"(24, 88)",-1
14,"(24, 91)",-1
14,"(24, 94)",-1
14,"(24, 95)",-1
14,"(24, 96)",-1
14,"(24, 97)",-1
14,"(24, 98)",-1
14,"(25, 1)",-1
14,"(25, 2)",-1
14,"(25, 3)",-1
14,"(25, 5)",-1
14,"(25, 6)",-1
14,"(25, 8)",-1
14,"(25, 10)",-1
14,"(25, 11)",-1
14,"(25, 12)",-1
14,"(25, 13)",-1
14,"(25, 14)",-1
14,"(25, 15)",-1
14,"(25, 16)",-1
14,"(25, 17)",-1
14,"(25, 19)",-1
14,"(25, 20)",-1
14,"(25, 21)",-1
14,"(25, 22)",-1
14,"(25, 23)",-1
14,"(25, 24)",-1
14,"(25, 26)",-1
14,"(25, 28)",-1
14,"(25, 30)",-1
14,"(25, 32)",-1
14,"(25, 35)",-1
14,"(25, 37)",-1
14,"(25, 38)",-1
14,"(25, 39)",-1
14,"(25, 40)",-1
14,"(25, 41)",-1
14,"(25, 43)",-1
14,"(25, 44)",-1
14,"(25, 45)",-1
14,"(25, 46)",-1
14,"(25, 48)",-1
14,"(25, 49)",-1
14,"(25, 53)",-1
14,"(25, 54)",12
14,"(25, 55)",11
14,"(25, 57)",9
14,"(25, 58)",9
14,"(25, 59)",10
14,"(25, 60)",-1
14,"(25, 61)",-1
14,"(25, 63)",-1
14,"(25, 65)",-1
14,"(25, 66)",-1
14,"(25, 67)",-1
14,"(25, 68)",-1
14,"(25, 70)",-1
14,"(25, 71)",-1
14,"(25, 73)",-1
14,"(25, 74)",-1
14,"(25, 76)",-1
14,"(25, 77)",-1
14,"(25, 78)",-1
14,"(25, 79)",-1
14,"(25, 80)",-1
14,"(25, 81)",-1
14,"(25, 82)",-1
14,"(25, 83)",-1
14,"(25, 84)",-1
14,"(25, 85)",-1
14,"(25, 86)",-1
14,"(25, 87)",-1
14,"(25, 88)",-1
14,"(25, 90)",-1
14,"(25, 91)",-1
14,"(25, 93)",-1
14,"(25, 96)",-1
14,"(25, 97)",-1
14,"(25, 98)",-1
14,"(25, 99)",-1
14,"(26, 0)",-1
14,"(26, 4)",-1
14,"(26, 5)",-1
14,"(26, 6)",-1
14,"(26, 7)",-1
14,"(26, 8)",-1
14,"(26, 11)",-1
14,"(26, 12)",-1
14,"(26, 15)",-1
14,"(26, 16)",-1
14,"(26, 17)",-1
14,"(26, 18)",-1
14,"(26, 20)",-1
14,"(26, 21)",-1
14,"(26, 22)",-1
14,"(26, 23)",-1
14,"(26, 25)",-1
14,"(26, 26)",-1
14,"(26, 27)",-1
14,"(26, 28)",-1
14,"(26, 29)",-1
14,"(26, 30)",-1
14,"(26, 31)",-1
14,"(26, 32)",-1
14,"(26, 33)",-1
14,"(26, 35)",-1
14,"(26, 36)",-1
14,"(26, 37)",-1
14,"(26, 38)",-1
14,"(26, 39)",-1
14,"(26, 41)",-1
14,"(26, 43)",-1
14,"(26, 44)",-1
14,"(26, 45)",-1
14,"(26, 46)",-1
14,"(26, 47)",-1
14,"(26, 48)",-1
14,"(26, 49)",-1
14,"(26, 50)",-1
14,"(26, 51)",-1
14,"(26, 53)",13
14,"(26, 55)",11
14,"(26, 56)",10
14,"(26, 59)",10
14,"(26, 60)",11
14,"(26, 61)",11
14,"(26, 63)",-1
14,"(26, 64)",-1
14,"(26, 67)",-1
14,"(26, 68)",-1
14,"(26, 69)",-1
14,"(26, 70)",-1
14,"(26, 71)",-1
14,"(26, 72)",-1
14,"(26, 74)",-1
14,"(26, 76)",-1
14,"(26, 77)",-1
14,"(26, 79)",-1
14,"(26, 80)",-1
14,"(26, 81)",-1
14,"(26, 83)",-1
14,"(26, 84)",-1
14,"(26, 85)",-1
14,"(26, 87)",-1
14,"(26, 88)",-1
14,"(26, 90)",-1
14,"(26, 92)",-1
14,"(26, 95)",-1
14,"(26, 96)",-1
14,"(26, 97)",-1
14,"(26, 98)",-1
14,"(27, 2)",-1
14,"(27, 3)",-1
14,"(27, 4)",-1
14,"(27, 5)",-1
14,"(27, 7)",-1
14,"(27, 8)",-1
14,"(27, 10)",-1
14,"(27, 11)",-1
14,"(27, 13)",-1
14,"(27, 14)",-1
14,"(27, 16)",-1
14,"(27, 17)",-1
14,"(27, 18)",-1
14,"(27, 22)",-1
14,"(27, 24)",-1
14,"(27, 25)",-1
14,"(27, 29)",-1
14,"(27, 30)",-1
14,"(27, 31)",-1
14,"(27, 32)",-1
14,"(27, 33)",-1
14,"(27, 35)",-1
14,"(27, 36)",-1
14,"(27, 37)",-1
14,"(27, 38)",-1
14,"(27, 39)",-1
14,"(27, 40)",-1
14,"(27, 42)",-1
14,"(27, 43)",-1
14,"(27, 46)",-1
14,"(27, 47)",-1
14,"(27, 48)",-1
14,"(27, 49)",-1
14,"(27, 50)",-1
14,"(27, 51)",-1
14,"(27, 56)",-1
14,"(27, 57)",11
14,"(27, 58)",11
14,"(27, 61)",-1
14,"(27, 63)",-1
14,"(27, 64)",-1
14,"(27, 66)",-1
14,"(27, 67)",-1
14,"(27, 68)",-1
14,"(27, 69)",-1
14,"(27, 70)",-1
14,"(27, 72)",-1
14,"(27, 73)",-1
14,"(27, 74)",-1
14,"(27, 80)",-1
14,"(27, 82)",-1
14,"(27, 83)",-1
14,"(27, 84)",-1
14,"(27, 86)",-1
14,"(27, 87)",-1
14,"(27, 88)",-1
14,"(27, 92)",-1
14,"(27, 94)",-1
14,"(27, 95)",-1
14,"(27, 98)",-1
14,"(27, 99)",-1
14,"(28, 0)",-1
14,"(28, 1)",-1
14,"(28, 3)",-1
14,"(28, 4)",-1
14,"(28, 7)",-1
14,"(28, 8)",-1
14,"(28, 9)",-1
14,"(28, 10)",-1
14,"(28, 11)",-1
14,"(28, 12)",-1
14,"(28, 17)",-1
14,"(28, 19)",-1
14,"(28, 21)",-1
14,"(28, 22)",-1
14,"(28, 26)",-1
14,"(28, 27)",-1
14,"(28, 28)",-1
14,"(28, 30)",-1
14,"(28, 31)",-1
14,"(28, 32)",-1
14,"(28, 33)",-1
14,"(28, 34)",-1
14,"(28, 36)",-1
14,"(28, 39)",-1
14,"(28, 40)",-1
14,"(28, 42)",-1
14,"(28, 43)",-1
14,"(28, 45)",-1
14,"(28, 47)",-1
14,"(28, 48)",-1
14,"(28, 50)",-1
14,"(28, 51)",-1
14,"(28, 52)",-1
14,"(28, 53)",-1
14,"(28, 54)",-1
14,"(28, 55)",-1
14,"(28, 56)",-1
14,"(28, 60)",-1
14,"(28, 63)",-1
14,"(28, 67)",-1
14,"(28, 68)",-1
14,"(28, 70)",-1
14,"(28, 71)",-1
14,"(28, 72)",-1
14,"(28, 73)",-1
14,"(28, 74)",-1
14,"(28, 77)",-1
14,"(28, 78)",-1
14,"(28, 79)",-1
14,"(28, 81)",-1
14,"(28, 82)",-1
14,"(28, 83)",-1
14,"(28, 84)",-1
14,"(28, 85)",-1
14,"(28, 87)",-1
14,"(28, 88)",-1
14,"(28, 90)",-1
14,"(28, 91)",-1
14,"(28, 92)",-1
14,"(28, 93)",-1
14,"(28, 94)",-1
14,"(28, 96)",-1
14,"(28, 97)",-1
14,"(28, 98)",-1
14,"(29, 0)",-1
14,"(29, 3)",-1
14,"(29, 5)",-1
14,"(29, 6)",-1
14,"(29, 8)",-1
14,"(29, 11)",-1
14,"(29, 14)",-1
14,"(29, 15)",-1
14,"(29, 16)",-1
14,"(29, 17)",-1
14,"(29, 20)",-1
14,"(29, 21)",-1
14,"(29, 24)",-1
14,"(29, 26)",-1
14,"(29, 32)",-1
14,"(29, 33)",-1
14,"(29, 34)",-1
14,"(29, 35)",-1
14,"(29, 38)",-1
14,"(29, 40)",-1
14,"(29, 41)",-1
14,"(29, 44)",-1
14,"(29, 45)",-1
14,"(29, 46)",-1
14,"(29, 49)",-1
14,"(29, 51)",-1
14,"(29, 52)",-1
14,"(29, 53)",-1
14,"(29, 54)",-1
14,"(29, 57)",-1
14,"(29, 60)",-1
14,"(29, 61)",-1
14,"(29, 62)",-1
14,"(29, 63)",-1
14,"(29, 64)",-1
14,"(29, 65)",-1
14,"(29, 66)",-1
14,"(29, 67)",-1
14,"(29, 68)",-1
14,"(29, 70)",-1
14,"(29, 71)",-1
14,"(29, 72)",-1
14,"(29, 73)",-1
14,"(29, 74)",-1
14,"(29, 75)",-1
14,"(29, 76)",-1
14,"(29, 77)",-1
14,"(29, 78)",-1
14,"(29, 81)",-1
14,"(29, 82)",-1
14,"(29, 83)",-1
14,"(29, 85)",-1
14,"(29, 86)",-1
14,"(29, 88)",-1
14,"(29, 93)",-1
14,"(29, 94)",-1
14,"(29, 98)",-1
14,"(29, 99)",-1
14,"(30, 0)",-1
14,"(30, 3)",-1
14,"(30, 4)",-1
14,"(30, 5)",-1
14,"(30, 6)",-1
14,"(30, 7)",-1
14,"(30, 8)",-1
14,"(30, 9)",-1
14,"(30, 13)",-1
14,"(30, 15)",-1
14,"(30, 17)",-1
14,"(30, 18)",-1
14,"(30, 19)",-1
14,"(30, 21)",-1
14,"(30, 22)",-1
14,"(30, 24)",-1
14,"(30, 25)",-1
14,"(30, 26)",-1
14,"(30, 28)",-1
14,"(30, 29)",-1
14,"(30, 30)",-1
14,"(30, 31)",-1
14,"(30, 32)",-1
14,"(30, 35)",-1
14,"(30, 37)",-1
14,"(30, 38)",-1
14,"(30, 39)",-1
14,"(30, 41)",-1
14,"(30, 42)",-1
14,"(30, 43)",-1
14,"(30, 45)",-1
14,"(30, 48)",-1
14,"(30, 49)",-1
14,"(30, 51)",-1
14,"(30, 52)",-1
14,"(30, 53)",-1
14,"(30, 54)",-1
14,"(30, 55)",-1
14,"(30, 56)",-1
14,"(30, 57)",-1
14,"(30, 58)",-1
14,"(30, 59)",-1
14,"(30, 61)",-1
14,"(30, 62)",-1
14,"(30, 63)",-1
14,"(30, 64)",-1
14,"(30, 65)",-1
14,"(30, 66)",-1
14,"(30, 68)",-1
14,"(30, 69)",-1
14,"(30, 70)",-1
14,"(30, 71)",-1
14,"(30, 72)",-1
14,"(30, 73)",-1
14,"(30, 74)",-1
14,"(30, 75)",-1
14,"(30, 77)",-1
14,"(30, 79)",-1
14,"(30, 80)",-1
14,"(30, 81)",-1
14,"(30, 84)",-1
14,"(30, 85)",-1
14,"(30, 90)",-1
14,"(30, 91)",-1
14,"(30, 92)",-1
14,"(30, 93)",-1
14,"(30, 94)",-1
14,"(30, 95)",-1
14,"(30, 96)",-1
14,"(30, 98)",-1
14,"(30, 99)",-1
14,"(31, 1)",-1
14,"(31, 2)",-1
14,"(31, 4)",-1
14,"(31, 6)",-1
14,"(31, 7)",-1
14,"(31, 8)",-1
14,"(31, 9)",-1
14,"(31, 11)",-1
14,"(31, 12)",-1
14,"(31, 13)",-1
14,"(31, 14)",-1
14,"(31, 15)",-1
14,"(31, 16)",-1
14,"(31, 17)",-1
14,"(31, 18)",-1
14,"(31, 20)",-1
14,"(31, 22)",-1
14,"(31, 23)",-1
14,"(31, 29)",-1
14,"(31, 30)",-1
14,"(31, 31)",-1
14,"(31, 40)",-1
14,"(31, 43)",-1
14,"(31, 44)",-1
14,"(31, 45)",-1
14,"(31, 48)",-1
14,"(31, 49)",-1
14,"(31, 51)",-1
14,"(31, 52)",-1
14,"(31, 55)",-1
14,"(31, 56)",-1
14,"(31, 58)",-1
14,"(31, 59)",-1
14,"(31, 62)",-1
14,"(31, 64)",-1
14,"(31, 65)",-1
14,"(31, 67)",-1
14,"(31, 68)",-1
14,"(31, 69)",-1
14,"(31, 70)",-1
14,"(31, 71)",-1
14,"(31, 72)",-1
14,"(31, 73)",-1
14,"(31, 75)",-1
14,"(31, 77)",-1
14,"(31, 79)",-1
14,"(31, 80)",-1
14,"(31, 82)",-1
14,"(31, 83)",-1
14,"(31, 85)",-1
14,"(31, 86)",-1
14,"(31, 87)",-1
14,"(31, 88)",-1
14,"(31, 90)",-1
14,"(31, 91)",-1
14,"(31, 95)",-1
14,"(31, 96)",-1
14,"(31, 97)",-1
14,"(31, 98)",-1
14,"(32, 0)",-1
14,"(32, 1)",-1
14,"(32, 2)",-1
14,"(32, 4)",-1
14,"(32, 7)",-1
14,"(32, 8)",-1
14,"(32, 15)",-1
14,"(32, 17)",-1
14,"(32, 20)",-1
14,"(32, 21)",-1
14,"(32, 22)",-1
14,"(32, 23)",-1
14,"(32, 24)",-1
14,"(32, 25)",-1
14,"(32, 26)",-1
14,"(32, 28)",-1
14,"(32, 29)",-1
14,"(32, 30)",-1
14,"(32, 31)",-1
14,"(32, 32)",-1
14,"(32, 33)",-1
14,"(32, 34)",-1
14,"(32, 35)",-1
14,"(32, 36)",-1
14,"(32, 38)",-1
14,"(32, 39)",-1
14,"(32, 41)",-1
14,"(32, 42)",-1
14,"(32, 44)",-1
14,"(32, 46)",-1
14,"(32, 47)",-1
14,"(32, 48)",-1
14,"(32, 49)",-1
14,"(32, 50)",-1
14,"(32, 52)",-1
14,"(32, 54)",-1
14,"(32, 56)",-1
14,"(32, 57)",-1
14,"(32, 58)",-1
14,"(32, 60)",-1
14,"(32, 61)",-1
14,"(32, 62)",-1
14,"(32, 63)",-1
14,"(32, 64)",-1
14,"(32, 65)",-1
14,"(32, 66)",-1
14,"(32, 68)",-1
14,"(32, 69)",-1
14,"(32, 70)",-1
14,"(32, 71)",-1
14,"(32, 72)",-1
14,"(32, 73)",-1
14,"(32, 75)",-1
14,"(32, 77)",-1
14,"(32, 78)",-1
14,"(32, 79)",-1
14,"(32, 81)",-1
14,"(32, 83)",-1
14,"(32, 85)",-1
14,"(32, 86)",-1
14,"(32, 87)",-1
14,"(32, 91)",-1
14,"(32, 92)",-1
14,"(32, 93)",-1
14,"(32, 94)",-1
14,"(32, 96)",-1
14,"(32, 97)",-1
14,"(33, 0)",-1
14,"(33, 1)",-1
14,"(33, 2)",-1
14,"(33, 3)",-1
14,"(33, 5)",-1
14,"(33, 7)",-1
14,"(33, 9)",-1
14,"(33, 11)",-1
14,"(33, 13)",-1
14,"(33, 14)",-1
14,"(33, 15)",-1
14,"(33, 16)",-1
14,"(33, 18)",-1
14,"(33, 21)",-1
14,"(33, 25)",-1
14,"(33, 26)",-1
14,"(33, 29)",-1
14,"(33, 33)",-1
14,"(33, 34)",-1
14,"(33, 39)",-1
14,"(33, 42)",-1
14,"(33, 43)",-1
14,"(33, 44)",-1
14,"(33, 46)",-1
14,"(33, 47)",-1
14,"(33, 48)",-1
14,"(33, 51)",-1
14,"(33, 54)",-1
14,"(33, 55)",-1
14,"(33, 57)",-1
14,"(33, 58)",-1
14,"(33, 59)",-1
14,"(33, 60)",-1
14,"(33, 61)",-1
14,"(33, 62)",-1
14,"(33, 63)",-1
14,"(33, 65)",-1
14,"(33, 66)",-1
14,"(33, 68)",-1
14,"(33, 69)",-1
14,"(33, 71)",-1
14,"(33, 72)",-1
14,"(33, 75)",-1
14,"(33, 76)",-1
14,"(33, 78)",-1
14,"(33, 81)",-1
14,"(33, 82)",-1
14,"(33, 83)",-1
14,"(33, 84)",-1
14,"(33, 85)",-1
14,"(33, 86)",-1
14,"(33, 87)",-1
14,"(33, 89)",-1
14,"(33, 90)",-1
14,"(33, 91)",-1
14,"(33, 92)",-1
14,"(33, 93)",-1
14,"(33, 94)",-1
14,"(33, 95)",-1
14,"(33, 98)",-1
